ts,t,an
1627565711.1114726,0.05633544921875,10.14201921969156
1627565711.1127264,0.05758929252624512,10.142015911103568
1627565711.1139765,0.05883932113647461,10.511144408703355
1627565711.1152303,0.06009316444396973,10.511135145391298
1627565711.1164804,0.06134319305419922,9.12899727500443
1627565711.1177344,0.06259727478027344,9.129027929865414
1627565711.1189845,0.06384730339050293,10.817927299225687
1627565711.1202383,0.06510114669799805,10.817887372407883
1627565711.1214883,0.06635117530822754,8.911150152735477
1627565711.1227422,0.06760501861572266,8.911193022016064
1627565711.1239922,0.06885504722595215,10.809201615672713
1627565711.125246,0.07010889053344727,10.809157051484704
1627565711.126496,0.07135891914367676,9.50743292774808
1627565711.12775,0.07261276245117188,9.507461652885915
1627565711.129,0.07386279106140137,10.179049053467333
1627565711.1302538,0.07511663436889648,10.179033581491746
1627565711.1315038,0.07636666297912598,9.465392215456838
1627565711.1327574,0.07762026786804199,9.465408140417368
1627565711.1340075,0.07887029647827148,10.434313899383923
1627565711.1352615,0.0801243782043457,10.434290853341011
1627565711.1365116,0.0813744068145752,8.83463397227098
1627565711.1377652,0.08262801170349121,8.834670135378701
1627565711.1390152,0.0838780403137207,10.486063952836876
1627565711.1402693,0.08513212203979492,10.486025454903617
1627565711.1415193,0.08638215065002441,9.013803798956287
1627565711.142773,0.08763575553894043,9.01383581635177
1627565711.144023,0.08888578414916992,9.929411412327013
1627565711.145277,0.09013986587524414,9.929388543381636
1627565711.146527,0.09138989448547363,9.497258344015806
1627565711.147781,0.09264373779296875,9.49726593983639
1627565711.149031,0.09389376640319824,10.019145115935336
1627565711.1502848,0.09514760971069336,10.019132089439825
1627565711.1515348,0.09639763832092285,10.234008426204866
1627565711.1528108,0.09767365455627441,10.234001923349812
1627565711.1540608,0.0989236831665039,10.250527787572183
1627565711.1552978,0.10016059875488281,10.250525035403285
1627565711.1565478,0.1014106273651123,10.56941618614278
1627565711.1577952,0.10265803337097168,10.569407461137514
1627565711.1590452,0.10390806198120117,9.252236614696368
1627565711.1602988,0.10516166687011719,9.25226655933456
1627565711.1615489,0.10641169548034668,11.154071696513965
1627565711.162803,0.1076657772064209,11.154026993621883
1627565711.164053,0.10891580581665039,9.521762343332188
1627565711.1653066,0.1101694107055664,9.521799475633255
1627565711.1665566,0.1114194393157959,10.807433705070986
1627565711.1678107,0.11267352104187012,10.807404035956603
1627565711.1690607,0.11392354965209961,9.703086706382088
1627565711.1703146,0.11517739295959473,9.703110823193082
1627565711.1715646,0.11642742156982422,10.939302929364219
1627565711.1728184,0.11768126487731934,10.939274107258775
1627565711.1740685,0.11893129348754883,9.418691386641504
1627565711.175322,0.12018489837646484,9.418724425187476
1627565711.176572,0.12143492698669434,10.809035158906212
1627565711.1778262,0.12268900871276855,10.809002613761525
1627565711.1790762,0.12393903732299805,8.8599906354372
1627565711.1803298,0.12519264221191406,8.860034559698938
1627565711.1815798,0.12644267082214355,10.270126723299434
1627565711.182834,0.12769675254821777,10.270092836468407
1627565711.184084,0.12894678115844727,9.82096857203844
1627565711.1853378,0.13020062446594238,9.820978118785357
1627565711.1865878,0.13145065307617188,10.155086366414064
1627565711.1878474,0.13271021842956543,10.155077439710313
1627565711.1890974,0.13396024703979492,9.958650586928323
1627565711.1903458,0.1352086067199707,9.958652932939632
1627565711.1915958,0.1364586353302002,9.152265197944043
1627565711.1928508,0.13771367073059082,9.152282414646722
1627565711.1941009,0.1389636993408203,10.575344626068103
1627565711.195355,0.14021778106689453,10.575311726076961
1627565711.196605,0.14146780967712402,9.449002132760718
1627565711.1978586,0.14272141456604004,9.449027649081597
1627565711.1991086,0.14397144317626953,9.75619630066924
1627565711.2003627,0.14522552490234375,9.756189200299527
1627565711.2016127,0.14647555351257324,9.749697033503216
1627565711.2028666,0.14772939682006836,9.7496970759018
1627565711.2041166,0.14897942543029785,9.834571711900585
1627565711.2053704,0.15023326873779297,9.834569688568754
1627565711.2066205,0.15148329734802246,9.425031253050637
1627565711.2078743,0.15273714065551758,9.425040459024927
1627565711.2091243,0.15398716926574707,10.282520164339205
1627565711.2103782,0.1552410125732422,10.282500194586486
1627565711.2116282,0.15649104118347168,9.636622172895608
1627565711.212882,0.1577448844909668,9.636636430120785
1627565711.214132,0.1589949131011963,10.409519134814683
1627565711.215386,0.1602487564086914,10.409499703177387
1627565711.216636,0.1614987850189209,9.650826144527331
1627565711.2178895,0.16275238990783691,9.65084170221192
1627565711.2191396,0.1640024185180664,10.441003246350297
1627565711.2203937,0.16525650024414062,10.440982869105827
1627565711.2216437,0.16650652885437012,9.891757952052513
1627565711.2228973,0.16776013374328613,9.891767910947507
1627565711.2241473,0.16901016235351562,9.82774368596083
1627565711.2254014,0.17026424407958984,9.827743032146488
1627565711.2266514,0.17151427268981934,10.352047322906667
1627565711.2279055,0.17276835441589355,10.352033275081649
1627565711.2291555,0.17401838302612305,9.975127658582952
1627565711.230409,0.17527174949645996,9.97513496342548
1627565711.231659,0.17652177810668945,10.051904321846708
1627565711.232913,0.17777585983276367,10.051901538261552
1627565711.234163,0.17902588844299316,10.07396669742531
1627565711.235417,0.18027973175048828,10.073964831765721
1627565711.236667,0.18152976036071777,9.648654030954177
1627565711.2379208,0.1827836036682129,9.648663341276006
1627565711.2391708,0.18403363227844238,9.788216216328896
1627565711.2404249,0.1852877140045166,9.788212902488734
1627565711.241675,0.1865377426147461,10.3887498266196
1627565711.2429287,0.1877915859222412,10.388735501619252
1627565711.2441788,0.1890416145324707,9.495745240178008
1627565711.2454505,0.19031333923339844,9.495765647660066
1627565711.2467005,0.19156336784362793,10.121567218336912
1627565711.2479422,0.19280505180358887,10.121552840803908
1627565711.2491922,0.19405508041381836,9.156818659593036
1627565711.250439,0.19530177116394043,9.156840593184064
1627565711.251689,0.19655179977416992,9.711492265659093
1627565711.2529428,0.19780564308166504,9.711479038354993
1627565711.2541928,0.19905567169189453,9.483429621434956
1627565711.2554467,0.20030951499938965,9.483434008557682
1627565711.2566967,0.20155954360961914,9.87413816599292
1627565711.2579508,0.20281362533569336,9.874128571261283
1627565711.2592008,0.20406365394592285,9.37659676106693
1627565711.2604544,0.20531725883483887,9.376607435407367
1627565711.2617044,0.20656728744506836,10.67013056436533
1627565711.2629585,0.20782136917114258,10.670100169012175
1627565711.2642086,0.20907139778137207,9.190079655114086
1627565711.2654622,0.21032500267028809,9.190112786421386
1627565711.2667122,0.21157503128051758,10.794074857000357
1627565711.2679663,0.2128291130065918,10.79403736070905
1627565711.2692163,0.2140791416168213,9.26477073117174
1627565711.27047,0.2153327465057373,9.264804690084317
1627565711.27172,0.2165827751159668,10.053991153875044
1627565711.2729738,0.21783661842346191,10.053972091815515
1627565711.2742238,0.2190866470336914,9.077864623852799
1627565711.2754776,0.22034049034118652,9.077885669830438
1627565711.2767277,0.22159051895141602,9.560505038250405
1627565711.2779818,0.22284460067749023,9.560493282938642
1627565711.2792318,0.22409462928771973,9.3674345829265
1627565711.280488,0.22535085678100586,9.367437847608663
1627565711.281738,0.22660088539123535,9.83541939428312
1627565711.2829895,0.22785234451293945,9.835408231937897
1627565711.2842395,0.22910237312316895,9.915776423873805
1627565711.2854948,0.23035764694213867,9.915774266369805
1627565711.2867448,0.23160767555236816,9.4671531148118
1627565711.2879987,0.23286151885986328,9.467162939616502
1627565711.2892487,0.23411154747009277,10.448254551632608
1627565711.2905023,0.2353651523590088,10.448231702613864
1627565711.2917523,0.23661518096923828,9.8562924881525
1627565711.2930064,0.2378692626953125,9.856305200039712
1627565711.2942564,0.239119291305542,10.342763740010952
1627565711.2955103,0.2403731346130371,10.342752562596246
1627565711.2967603,0.2416231632232666,9.663938579791946
1627565711.2980142,0.24287700653076172,9.663953446847197
1627565711.2992642,0.2441270351409912,10.166251039046413
1627565711.300518,0.24538087844848633,10.16623907843595
1627565711.301768,0.24663090705871582,8.692413842899596
1627565711.3030217,0.24788451194763184,8.692446752922859
1627565711.3042717,0.24913454055786133,10.89008027527638
1627565711.3055258,0.25038862228393555,10.890029896152646
1627565711.3067758,0.25163865089416504,8.871320864196123
1627565711.3080297,0.25289249420166016,8.871366257777868
1627565711.3092797,0.25414252281188965,11.45614585182535
1627565711.3105338,0.25539660453796387,11.45608639872185
1627565711.3117838,0.25664663314819336,8.487833553016221
1627565711.3130372,0.2578999996185303,8.487899800499768
1627565711.3142872,0.25915002822875977,9.851604587259057
1627565711.3155413,0.260404109954834,9.851571453338174
1627565711.3167913,0.2616541385650635,9.26049166138002
1627565711.3180451,0.2629079818725586,9.26050464417075
1627565711.3192952,0.2641580104827881,9.250684913854016
1627565711.320549,0.2654118537902832,9.250684091904258
1627565711.321799,0.2666618824005127,11.2219722539307
1627565711.323053,0.2679157257080078,11.221924794841366
1627565711.324303,0.2691657543182373,9.079170729387714
1627565711.3255568,0.2704195976257324,9.079218791979596
1627565711.3268068,0.2716696262359619,11.387687139128294
1627565711.3280606,0.27292346954345703,11.387633625949196
1627565711.3293107,0.2741734981536865,8.755600020091142
1627565711.3305645,0.27542734146118164,8.755659005775533
1627565711.3318145,0.27667737007141113,10.463469592032455
1627565711.3330686,0.27793145179748535,10.463430182250736
1627565711.3343186,0.27918148040771484,8.745400933264472
1627565711.3355722,0.28043508529663086,8.74544007032579
1627565711.3368223,0.28168511390686035,9.891872128787728
1627565711.3380902,0.28295302391052246,9.891845476841644
1627565711.3393402,0.28420305252075195,9.627736232457227
1627565711.3405788,0.28544163703918457,9.627742231589538
1627565711.3418288,0.28669166564941406,10.347013734747582
1627565711.343083,0.2879457473754883,10.346997192381084
1627565711.344333,0.2891957759857178,10.25583557766633
1627565711.3455863,0.2904491424560547,10.255837386268084
1627565711.3468363,0.2916991710662842,10.481642340227529
1627565711.3480904,0.2929532527923584,10.481634840356953
1627565711.3493404,0.2942032814025879,9.203551762438767
1627565711.350594,0.2954568862915039,9.20358049679129
1627565711.351844,0.2967069149017334,10.014219193435695
1627565711.3530982,0.2979609966278076,10.014198223122797
1627565711.3543482,0.2992110252380371,8.796222709257332
1627565711.355602,0.3004648685455322,8.796247010113621
1627565711.356852,0.3017148971557617,9.87731800545642
1627565711.358106,0.30296874046325684,9.87729213475394
1627565711.359356,0.30421876907348633,9.200928069341805
1627565711.3606098,0.30547261238098145,9.200941971480859
1627565711.3618598,0.30672264099121094,8.720667122908498
1627565711.3631136,0.30797648429870605,8.720676229736615
1627565711.3643637,0.30922651290893555,10.704900909848048
1627565711.3656178,0.31048059463500977,10.704855133405886
1627565711.3668678,0.31173062324523926,7.638169656270116
1627565711.3681214,0.3129842281341553,7.638239681456579
1627565711.3693714,0.31423425674438477,10.350971344790795
1627565711.3706255,0.315488338470459,10.350908974300514
1627565711.3718755,0.3167383670806885,9.455587512020054
1627565711.3731291,0.3179919719696045,9.455607477043028
1627565711.3743792,0.319242000579834,10.931668261202553
1627565711.3756347,0.3204975128173828,10.931634202837154
1627565711.3768847,0.3217475414276123,9.434789921689667
1627565711.3781383,0.3230011463165283,9.434822447488532
1627565711.3793883,0.3242511749267578,11.04377046956807
1627565711.3806424,0.32550525665283203,11.04373258985314
1627565711.3818924,0.3267552852630615,8.795187075745265
1627565711.383146,0.32800889015197754,8.79523780652044
1627565711.384396,0.32925891876220703,10.771506739773626
1627565711.3856502,0.33051300048828125,10.771460975706221
1627565711.3869002,0.33176302909851074,9.390349412291059
1627565711.388154,0.33301687240600586,9.390379021921621
1627565711.389404,0.33426690101623535,9.931923875495672
1627565711.390658,0.33552074432373047,9.93191077743263
1627565711.391908,0.33677077293395996,10.081236992423134
1627565711.3931618,0.3380246162414551,10.081231738140783
1627565711.3944118,0.33927464485168457,9.32044897123662
1627565711.3956656,0.3405284881591797,9.320465545308414
1627565711.3969157,0.3417785167694092,10.498095582100884
1627565711.3981695,0.3430323600769043,10.498068364537302
1627565711.3994195,0.3442823886871338,9.220100252372838
1627565711.4006734,0.3455362319946289,9.220128055782105
1627565711.4019234,0.3467862606048584,10.331751411213821
1627565711.4031773,0.3480401039123535,10.331725547151326
1627565711.4044273,0.349290132522583,9.916885066237821
1627565711.4056814,0.3505442142486572,9.916894516907348
1627565711.4069314,0.3517942428588867,9.410469406232169
1627565711.408185,0.35304784774780273,9.410480849302788
1627565711.409435,0.3542978763580322,9.825951108237007
1627565711.4106886,0.35555148124694824,9.825941088526301
1627565711.4119387,0.35680150985717773,10.350715441527864
1627565711.413193,0.35805583000183105,10.35070303529909
1627565711.414443,0.35930585861206055,8.932626243693338
1627565711.4156966,0.36055946350097656,8.932658418043482
1627565711.4169466,0.36180949211120605,10.802531954537537
1627565711.4182005,0.36306333541870117,10.802487736475458
1627565711.4194505,0.36431336402893066,9.787536575138965
1627565711.4207044,0.3655672073364258,9.787558632497507
1627565711.4219544,0.3668172359466553,10.348374456515312
1627565711.4232082,0.3680710792541504,10.348360738693344
1627565711.4244583,0.3693211078643799,9.96544540010337
1627565711.425712,0.370574951171875,9.965450225346274
1627565711.4269621,0.3718249797821045,9.507474805245584
1627565711.4282157,0.3730785846710205,9.507483333681936
1627565711.4294658,0.37432861328125,9.377884791532228
1627565711.4307294,0.3755922317504883,9.377886841114272
1627565711.4319794,0.3768422603607178,9.853647713868227
1627565711.4332223,0.3780851364135742,9.853632982823566
1627565711.4344723,0.3793351650238037,9.53492939915774
1627565711.4357264,0.38058924674987793,9.53493547263244
1627565711.4369764,0.3818392753601074,9.8225868217044
1627565711.4382303,0.38309311866760254,9.82257877696675
1627565711.4394803,0.38434314727783203,9.673493914155225
1627565711.4407341,0.38559699058532715,9.673496579724441
1627565711.4419842,0.38684701919555664,9.101428548695365
1627565711.443238,0.38810086250305176,9.101441572380748
1627565711.444488,0.38935089111328125,10.201573525793062
1627565711.445742,0.39060473442077637,10.201547425124415
1627565711.446992,0.39185476303100586,9.321327228805046
1627565711.4482458,0.393108606338501,9.321347320442047
1627565711.4494958,0.39435863494873047,10.76361338908648
1627565711.4507499,0.3956127166748047,10.76358033659
1627565711.452,0.3968627452850342,9.000412976127539
1627565711.4532535,0.3981163501739502,9.000452953507407
1627565711.4545035,0.3993663787841797,10.770227400720877
1627565711.4557576,0.4006204605102539,10.770186808796419
1627565711.4570076,0.4018704891204834,9.650418184843389
1627565711.4582613,0.4031240940093994,9.650442265151705
1627565711.4595113,0.4043741226196289,10.09081649173522
1627565711.4607654,0.4056282043457031,10.09080587288213
1627565711.4620154,0.4068782329559326,9.224976642842249
1627565711.463277,0.4081399440765381,9.224996047957926
1627565711.4645271,0.4093899726867676,9.396233842612725
1627565711.465773,0.41063594818115234,9.396228431064381
1627565711.4670231,0.41188597679138184,9.269178647197931
1627565711.4682784,0.41314125061035156,9.269181223903757
1627565711.4695284,0.41439127922058105,9.53926869090393
1627565711.4707823,0.41564512252807617,9.53926136200903
1627565711.4720323,0.41689515113830566,9.952882971875134
1627565711.473286,0.4181487560272217,9.952872243342174
1627565711.474536,0.41939878463745117,9.582418941916403
1627565711.47579,0.4206528663635254,9.582426789442856
1627565711.47704,0.4219028949737549,9.647646942519145
1627565711.4782937,0.4231564998626709,9.647644363877275
1627565711.4795437,0.4244065284729004,9.49051167767158
1627565711.4807978,0.4256606101989746,9.490513175017604
1627565711.4820478,0.4269106388092041,9.305285201590046
1627565711.4833014,0.4281642436981201,9.305288969421653
1627565711.4845514,0.4294142723083496,9.73871226767416
1627565711.4858057,0.43066859245300293,9.738699680579241
1627565711.4870558,0.4319186210632324,9.42657751094756
1627565711.4883094,0.43317222595214844,9.42658162464919
1627565711.4895594,0.43442225456237793,10.52090637950263
1627565711.4908133,0.43567609786987305,10.520881331083071
1627565711.4920633,0.43692612648010254,10.529594211457576
1627565711.4933171,0.43817996978759766,10.529592553639151
1627565711.4945672,0.43942999839782715,9.725235526521159
1627565711.495821,0.44068384170532227,9.725253754311462
1627565711.497071,0.44193387031555176,10.494823168195753
1627565711.4983249,0.4431877136230469,10.494805357044402
1627565711.499575,0.44443774223327637,8.849111665746577
1627565711.5008287,0.4456915855407715,8.849147584040818
1627565711.5020788,0.446941614151001,9.712025331080874
1627565711.5033326,0.4481954574584961,9.712005291574265
1627565711.5045826,0.4494454860687256,9.26723572220591
1627565711.5058362,0.4506990909576416,9.267245377442022
1627565711.5070863,0.4519491195678711,10.593036245364601
1627565711.5083406,0.4532034397125244,10.593005482857608
1627565711.5095906,0.4544534683227539,9.384189934600775
1627565711.5108442,0.4557070732116699,9.384216957279806
1627565711.5120943,0.4569571018218994,11.837711449362754
1627565711.5133483,0.45821118354797363,11.837655061421975
1627565711.5145984,0.4594612121582031,8.506714771098945
1627565711.515852,0.46071481704711914,8.50679061232609
1627565711.517102,0.46196484565734863,10.077201848453175
1627565711.518356,0.46321892738342285,10.07716512292397
1627565711.519606,0.46446895599365234,9.0967851111543
1627565711.5208757,0.46573853492736816,9.096806709464687
1627565711.5221257,0.46698856353759766,9.288790976492903
1627565711.5233626,0.46822547912597656,9.288786556491587
1627565711.5246127,0.46947550773620605,10.33719755148185
1627565711.525866,0.47072887420654297,10.337170938886619
1627565711.527116,0.47197890281677246,10.230153776747517
1627565711.5283701,0.4732329845428467,10.230154395972948
1627565711.5296202,0.47448301315307617,9.764333015349989
1627565711.530874,0.4757368564605713,9.764343372761155
1627565711.532124,0.4769868850708008,9.536934842558203
1627565711.5333776,0.4782404899597168,9.53693261980221
1627565711.5346277,0.4794905185699463,11.108764979009294
1627565711.5358818,0.4807446002960205,11.108728156177497
1627565711.5371318,0.48199462890625,8.658172530883814
1627565711.5383854,0.483248233795166,8.65822740074281
1627565711.5396354,0.4844982624053955,11.277525083165362
1627565711.5408895,0.4857523441314697,11.277462641303023
1627565711.5421395,0.4870023727416992,9.095262089118602
1627565711.5433934,0.48825621604919434,9.095311974138626
1627565711.5446434,0.48950624465942383,11.160868385105944
1627565711.5458975,0.49076032638549805,11.160820925788034
1627565711.5471475,0.49201035499572754,8.617523964564748
1627565711.548401,0.49326395988464355,8.61758206328903
1627565711.5496511,0.49451398849487305,10.262468975736475
1627565711.550905,0.49576783180236816,10.262430753105743
1627565711.552155,0.49701786041259766,7.55027338212281
1627565711.553409,0.4982719421386719,7.550335279224082
1627565711.5546591,0.49952197074890137,8.855427647100338
1627565711.5559235,0.500786304473877,8.855397580693491
1627565711.5571735,0.5020363330841064,8.04550640092753
1627565711.558418,0.5032808780670166,8.045522878057337
1627565711.559668,0.5045309066772461,8.627484543581476
1627565711.5609221,0.5057849884033203,8.627470839866568
1627565711.5621722,0.5070350170135498,10.164481707032774
1627565711.5634255,0.5082883834838867,10.16444631100957
1627565711.5646756,0.5095384120941162,9.508657172812445
1627565711.56593,0.5107927322387695,9.508670914506814
1627565711.56718,0.512042760848999,9.533204838920618
1627565711.5684338,0.5132966041564941,9.53320424149594
1627565711.5696838,0.5145466327667236,9.616045824136522
1627565711.5709376,0.5158004760742188,9.616043522434296
1627565711.5721877,0.5170505046844482,9.625094554820484
1627565711.5734413,0.5183041095733643,9.625093644726972
1627565711.5746913,0.5195541381835938,9.332917905425235
1627565711.5759451,0.5208079814910889,9.332924390473066
1627565711.5771952,0.5220580101013184,10.696927310799476
1627565711.5784492,0.5233120918273926,10.69689521008905
1627565711.5796993,0.5245621204376221,9.54316822465985
1627565711.5809531,0.5258159637451172,9.543193629525405
1627565711.5822031,0.5270659923553467,10.720279858846661
1627565711.5834572,0.5283200740814209,10.7202527581599
1627565711.5847073,0.5295701026916504,8.826482008488979
1627565711.5859606,0.5308234691619873,8.826524353942315
1627565711.5872107,0.5320734977722168,10.704722944168589
1627565711.588465,0.5333278179168701,10.704679680223274
1627565711.589715,0.5345778465270996,9.163959085973199
1627565711.5909686,0.5358314514160156,9.163994334593882
1627565711.5922186,0.5370814800262451,10.331102090270601
1627565711.5934727,0.5383355617523193,10.331075250971399
1627565711.5947227,0.5395855903625488,9.068027493146161
1627565711.5959766,0.540839433670044,9.068055365372507
1627565711.5972266,0.5420894622802734,10.231095452986786
1627565711.5984802,0.5433430671691895,10.231067402738637
1627565711.5997303,0.544593095779419,9.478236650140216
1627565711.6009843,0.5458471775054932,9.478253156875322
1627565711.6022344,0.5470972061157227,10.410034766541022
1627565711.6034882,0.5483510494232178,10.410011901838072
1627565711.6047382,0.5496010780334473,10.527094678330807
1627565711.6059918,0.5508546829223633,10.527090589080247
1627565711.6072419,0.5521047115325928,9.552101744937357
1627565711.608496,0.553358793258667,9.552123423556532
1627565711.609746,0.5546088218688965,10.076844599436395
1627565711.611024,0.5558867454528809,10.07683054661488
1627565711.612274,0.5571367740631104,9.530956289091455
1627565711.6135106,0.5583734512329102,9.53096832814111
1627565711.6147606,0.5596234798431396,9.639451231022518
1627565711.6160064,0.5608692169189453,9.639448432655335
1627565711.6172564,0.5621192455291748,10.224421777766214
1627565711.6185098,0.5633726119995117,10.224407968092537
1627565711.6197598,0.5646226406097412,10.364673707578401
1627565711.6210139,0.5658767223358154,10.364670316283856
1627565711.622264,0.5671267509460449,9.768745106290423
1627565711.6235175,0.5683803558349609,9.768758636944577
1627565711.6247675,0.5696303844451904,10.428208351543201
1627565711.6260219,0.5708847045898438,10.428192848153463
1627565711.627272,0.5721347332000732,9.787374814056118
1627565711.6285255,0.5733883380889893,9.787387993570556
1627565711.6297755,0.5746383666992188,10.12856961798323
1627565711.6310294,0.5758922100067139,10.128560394508595
1627565711.6322794,0.5771422386169434,9.454760621968441
1627565711.6335332,0.5783960819244385,9.454772940945452
1627565711.6347833,0.579646110534668,10.524926351693477
1627565711.6360373,0.5809001922607422,10.524899138339128
1627565711.6372874,0.5821502208709717,9.164298682616879
1627565711.6385412,0.5834040641784668,9.164328310543238
1627565711.6397913,0.5846540927886963,9.803846272268357
1627565711.641045,0.5859079360961914,9.803829203750452
1627565711.6422951,0.5871579647064209,9.410867000786045
1627565711.643549,0.588411808013916,9.410871997925458
1627565711.644799,0.5896618366241455,9.114634456816006
1627565711.6460593,0.5909221172332764,9.114639466753214
1627565711.6473093,0.5921721458435059,10.713307981382261
1627565711.648557,0.5934197902679443,10.713270739855437
1627565711.649807,0.5946698188781738,9.765747642770808
1627565711.6510618,0.5959246158599854,9.765768592333297
1627565711.6523118,0.5971746444702148,10.919769335483238
1627565711.653566,0.5984287261962891,10.919742379112726
1627565711.654816,0.5996787548065186,10.79357729533656
1627565711.6560695,0.6009323596954346,10.793580138680639
1627565711.6573195,0.6021823883056641,10.723016297944678
1627565711.6585736,0.6034364700317383,10.723017826822929
1627565711.6598237,0.6046864986419678,9.992546873552001
1627565711.6610775,0.6059403419494629,9.992563493102276
1627565711.6623275,0.6071903705596924,9.936984028026638
1627565711.6635814,0.6084442138671875,9.936985225746955
1627565711.6648314,0.609694242477417,9.464129571821909
1627565711.6660852,0.6109480857849121,9.464139869151374
1627565711.6673353,0.6121981143951416,9.978626417116534
1627565711.668589,0.6134519577026367,9.978614533398867
1627565711.6698391,0.6147019863128662,9.809521782347575
1627565711.671093,0.6159558296203613,9.809525259712782
1627565711.672343,0.6172058582305908,9.855854674407183
1627565711.673597,0.618459939956665,9.855852637690177
1627565711.6748471,0.6197099685668945,9.482184585255084
1627565711.6761005,0.6209633350372314,9.482192602095877
1627565711.6773505,0.6222133636474609,10.548250325879213
1627565711.6786046,0.6234674453735352,10.548224984606485
1627565711.6798546,0.6247174739837646,8.91705397257908
1627565711.6811085,0.6259713172912598,8.917089594839778
1627565711.6823585,0.6272213459014893,9.591111058901102
1627565711.6836126,0.6284754276275635,9.591094008608978
1627565711.6848626,0.629725456237793,8.923461037857438
1627565711.6861162,0.630979061126709,8.923474943197341
1627565711.6873662,0.6322290897369385,10.406649466536592
1627565711.6886203,0.6334831714630127,10.406614247058512
1627565711.6898704,0.6347332000732422,9.257416285279103
1627565711.6911242,0.6359870433807373,9.257441732893886
1627565711.6923742,0.6372370719909668,10.638512208868088
1627565711.693628,0.6384909152984619,10.638480310785619
1627565711.694878,0.6397409439086914,9.844668544808455
1627565711.696132,0.6409947872161865,9.844686186196766
1627565711.697382,0.642244815826416,9.406683766133268
1627565711.698636,0.6434988975524902,9.406693328292842
1627565711.699886,0.6447489261627197,10.23376110911817
1627565711.7011395,0.6460022926330566,10.233741735122994
1627565711.7023895,0.6472523212432861,9.726561208956618
1627565711.7036574,0.6485202312469482,9.726572009491466
1627565711.7049074,0.6497702598571777,9.932568646328187
1627565711.706146,0.6510088443756104,9.932563597301565
1627565711.707396,0.6522588729858398,9.978468578440317
1627565711.7086499,0.653512716293335,9.978466577116599
1627565711.7099,0.6547627449035645,9.534812136030798
1627565711.7111537,0.6560165882110596,9.534822225336498
1627565711.7124038,0.6572666168212891,9.34115363303094
1627565711.7136576,0.6585204601287842,9.341157197111627
1627565711.7149076,0.6597704887390137,10.747538669709906
1627565711.7161615,0.6610243320465088,10.74750612847601
1627565711.7174115,0.6622743606567383,8.273150234264545
1627565711.7186654,0.6635282039642334,8.273206701268638
1627565711.7199154,0.6647782325744629,12.166774889146833
1627565711.7211695,0.6660323143005371,12.166685670600737
1627565711.7224195,0.6672823429107666,7.8570970942307685
1627565711.7236729,0.6685357093811035,7.857194806498246
1627565711.724923,0.669785737991333,11.365247031038846
1627565711.7261772,0.6710400581359863,11.36516614085481
1627565711.7274272,0.6722900867462158,8.48333649916871
1627565711.7286808,0.6735436916351318,8.483401971351203
1627565711.7299309,0.6747937202453613,9.24470515167955
1627565711.731185,0.6760478019714355,9.244687067007737
1627565711.732435,0.677297830581665,9.691630526393068
1627565711.7336886,0.678551435470581,9.691618281931685
1627565711.7349386,0.6798014640808105,8.443321007485151
