# timestamp wx wy wz ax ay az
200.582 -1.53889001267007e-05 5.62265122989799e-06 -1.76278106532208e-05 -7.28023473175132e-06 1.21487115767936e-05 9.80684568420939
200.602 -1.74298375351838e-05 1.90031860418919e-06 -1.89923578820858e-05 -7.0884372611684e-06 1.20965241990179e-05 9.80682283012653
200.622 -1.74233744135469e-05 -1.03044258606262e-06 -2.03576049184875e-05 -6.99649679871929e-06 1.20193825706372e-05 9.80680701401998
200.642 -1.55029271528044e-05 -3.37069143334701e-06 -2.15572966578105e-05 -7.03077325439934e-06 1.20436288166391e-05 9.80679666705716
200.662 -1.20699646790298e-05 -5.29583406587667e-06 -2.24441615962744e-05 -7.16387382909515e-06 1.22472235675285e-05 9.80678852820838
200.682 -7.79471326294582e-06 -6.93928451394166e-06 -2.2892545173424e-05 -7.33811988573476e-06 1.26030320961121e-05 9.80677933644399
200.702 -3.61615655711929e-06 -8.39246452980453e-06 -2.27984097387936e-05 -7.47378451693353e-06 1.29261099680679e-05 9.80676583073424
200.722 -7.05182453390503e-07 -9.70617701127656e-06 -2.20817222932245e-05 -7.50077055358871e-06 1.29624449864579e-05 9.80674595387463
200.742 -5.91977482932566e-08 -1.09057119969622e-05 -2.07127209870008e-05 -7.43587641803893e-06 1.27953081761848e-05 9.80672246396019
200.762 -2.09674272654851e-06 -1.20059526248752e-05 -1.87381815515241e-05 -7.31553495807928e-06 1.25069569866649e-05 9.80669932291111
200.782 -6.62063789504364e-06 -1.30127484061573e-05 -1.62838049391662e-05 -7.1741428549878e-06 1.21579448804663e-05 9.80668049264761
200.802 -1.28179839614699e-05 -1.3922914671838e-05 -1.35542174084967e-05 -7.0458317331167e-06 1.19078816780699e-05 9.80666993508996
200.822 -1.93078046311894e-05 -1.47222918998671e-05 -1.08250867837478e-05 -6.95141269593783e-06 1.19571765713059e-05 9.80667005714037
200.842 -2.46651168323672e-05 -1.53644084023394e-05 -8.35639603323202e-06 -6.857498835933e-06 1.20859046645068e-05 9.80667704562659
200.862 -2.79450009103029e-05 -1.57491436706585e-05 -6.30571654313341e-06 -6.73006686061875e-06 1.21322107394638e-05 9.80668553235727
200.882 -2.87302433732051e-05 -1.57207889810177e-05 -4.72032388992675e-06 -6.56018821703237e-06 1.20678301823827e-05 9.80669014913999
200.902 -2.71313367929889e-05 -1.50680480193095e-05 -3.53719741170738e-06 -6.37493219050095e-06 1.18945908965328e-05 9.80668552778107
200.922 -2.37549063905909e-05 -1.35343192264621e-05 -2.5910142099748e-06 -6.2228461764366e-06 1.16077598450279e-05 9.80666832284142
200.942 -1.93564042942861e-05 -1.09307939369793e-05 -1.70209201889963e-06 -6.09890824820332e-06 1.13228013187613e-05 9.80664327990298
200.962 -1.44928039249846e-05 -7.249554042071e-06 -7.64332689461674e-07 -5.99296628331098e-06 1.10902117448791e-05 9.80661716730318
200.982 -9.49102680014417e-06 -2.67385339700309e-06 2.46782659197251e-07 -5.87766547612367e-06 1.08737953577105e-05 9.80659675337951
201.002 -4.44794259994095e-06 2.42188242250526e-06 1.27419307287604e-06 -5.67095933642347e-06 1.05957918352606e-05 9.80658880646983
201.022 7.48091115686573e-07 7.48788647493028e-06 2.18565327880643e-06 -5.28205308211117e-06 1.0208647935967e-05 9.80659822237439
201.042 6.1802927235806e-06 1.19731823158039e-05 2.84409014481386e-06 -4.83910996429649e-06 9.79979630889389e-06 9.80662240674099
201.062 1.16665204008313e-05 1.5499715729828e-05 3.17795959708766e-06 -4.46107061007374e-06 9.47573355042983e-06 9.80665689267962
201.082 1.67377325144795e-05 1.78781847742269e-05 3.18764317110212e-06 -4.21123579320826e-06 9.27910169473691e-06 9.80669721330055
201.102 2.06379876490939e-05 1.91080397217789e-05 2.94544828241805e-06 -4.13428168505259e-06 9.13241099876005e-06 9.80673890171401
201.122 2.23611484989378e-05 1.93698965541572e-05 2.58938751158796e-06 -4.24411484044656e-06 8.87885978191842e-06 9.80677787971814
201.142 2.10546248814269e-05 1.8942084531258e-05 2.25475344204105e-06 -4.40626472778458e-06 8.55190677221153e-06 9.80681162386238
201.162 1.64231167606468e-05 1.8117193697211e-05 2.0056936318831e-06 -4.49382552580239e-06 8.16592576525014e-06 9.8068379993831
201.182 8.76531814969229e-06 1.71944882584432e-05 1.82899001793544e-06 -4.43792967696576e-06 7.73561509145329e-06 9.80685487151568
201.202 -1.02608284411386e-06 1.64799063915385e-05 1.6340593036282e-06 -4.22905856636839e-06 7.39250915715654e-06 9.80686010549487
201.222 -1.15042140878186e-05 1.62737528197074e-05 1.25923454596112e-06 -3.92427767032624e-06 7.31180260159967e-06 9.806850797294
201.242 -2.11059310865651e-05 1.67353198905273e-05 5.40853591382525e-07 -3.65473399306113e-06 7.22231422767646e-06 9.80682096583959
201.262 -2.85897286937353e-05 1.77475088977494e-05 -6.17652872541325e-07 -3.56283538603996e-06 6.94215325304346e-06 9.80676386079683
201.282 -3.30755512925847e-05 1.8904523153602e-05 -2.23948039643089e-06 -3.73969726802979e-06 6.49751707438839e-06 9.80667273183071
201.302 -3.404479291171e-05 1.95118681185692e-05 -4.27445124845785e-06 -4.16851817560355e-06 6.05178721540415e-06 9.80654082860539
201.322 -3.13385279148337e-05 1.86256858808066e-05 -6.60251874683617e-06 -4.71623324191449e-06 5.80069380160527e-06 9.8063690811018
201.342 -2.51380467807399e-05 1.54854360015052e-05 -9.07230087632566e-06 -5.25877447627835e-06 5.80126210933223e-06 9.80618914057004
201.362 -1.59453915732431e-05 9.94657671144517e-06 -1.15396128120589e-05 -5.62781096665545e-06 6.00927975484946e-06 9.80604033857625
201.382 -4.58158602552807e-06 2.51989989355613e-06 -1.38709692514575e-05 -5.69098427190219e-06 6.25070860127826e-06 9.80596200668569
201.402 7.81336469885243e-06 -5.62846863169375e-06 -1.59435831678568e-05 -5.48036503765944e-06 6.15923060068045e-06 9.80599347646405
201.422 1.98115963898206e-05 -1.27430161344635e-05 -1.76468205995886e-05 -5.19505954461967e-06 5.37209788016837e-06 9.80615904975099
201.442 3.00397350412127e-05 -1.72042594712132e-05 -1.88982149378227e-05 -4.89014175412655e-06 4.2717700506006e-06 9.80642290947483
201.462 3.7521246173048e-05 -1.82541614916092e-05 -1.96594823740968e-05 -4.73448202234949e-06 3.26553480128439e-06 9.80673420883604
201.482 4.17075572351322e-05 -1.60620779450634e-05 -1.99379792548036e-05 -4.95480092356649e-06 2.61099465348506e-06 9.80704210103339
201.502 4.24780580867126e-05 -1.17247569701974e-05 -1.97867025019406e-05 -5.65379900131444e-06 2.49990155390034e-06 9.80729573926254
201.522 4.01267609824917e-05 -7.17883591864794e-06 -1.9300971006117e-05 -6.699110906867e-06 3.00466377920577e-06 9.80745413796575
201.542 3.52155470459709e-05 -4.23831489367345e-06 -1.85819373793941e-05 -7.83642575573085e-06 3.73761566088455e-06 9.80751575658303
201.562 2.84274119653429e-05 -3.63203098679695e-06 -1.77001010026649e-05 -8.62432437830565e-06 4.2971114801887e-06 9.80748891580465
201.582 2.05531245827843e-05 -4.91615623036746e-06 -1.66919917160042e-05 -8.59340996583807e-06 4.42612557214438e-06 9.80738193632143
201.602 1.24912260156236e-05 -6.47419776958182e-06 -1.55601723460603e-05 -7.4763581415821e-06 4.03340392565815e-06 9.80720313882407
201.622 5.2230944082263e-06 -5.67382494478263e-06 -1.4276555262562e-05 -5.5016417623799e-06 3.21001891785224e-06 9.806964205655
201.642 -4.61327394150347e-07 -5.91967600924832e-07 -1.2818852805803e-05 -3.66697303381206e-06 2.21328436267498e-06 9.8066902657642
201.662 -4.23780343650447e-06 8.26008555116105e-06 -1.12070251632489e-05 -3.18751191052183e-06 1.40766203359727e-06 9.8064098097546
201.682 -6.27273824352949e-06 1.77798596780144e-05 -9.50659137602536e-06 -4.92395249907797e-06 1.17305628047912e-06 9.80615132822946
201.702 -7.22317571459842e-06 2.22736934222558e-05 -7.82862762159685e-06 -8.87443940867744e-06 1.80856965131915e-06 9.80594331179132
201.722 -8.1763989738055e-06 1.42352974348793e-05 -6.32515217332728e-06 -1.34247119499277e-05 3.33892834664221e-06 9.80580888642554
201.742 -9.985546596495e-06 -7.0900967018739e-06 -5.1383526240747e-06 -1.48474039569138e-05 5.18305973070652e-06 9.80574971964958
201.762 -1.26052296563403e-05 -2.71415872351915e-05 -4.34981458248425e-06 -1.04507582764082e-05 6.57739519548197e-06 9.80576211436121
201.782 -1.50311336264911e-05 -1.52640430586729e-05 -3.97591241570234e-06 -1.97665363695864e-06 6.86128400928898e-06 9.80584237344593
201.802 -1.53000187121051e-05 7.52918964422358e-05 -3.96781841504086e-06 1.24275595960535e-06 5.66505388580938e-06 9.80598679979462
201.822 -1.06326727059458e-05 0.000305793933089193 -4.21532558270348e-06 -1.27076688885315e-05 3.17598310882425e-06 9.80618665883813
201.842 9.93607793762607e-07 0.000734693337713576 -4.58882654789267e-06 -3.55064231619261e-05 4.25510818186317e-07 9.80641306642212
201.862 1.92725326035784e-05 0.00140029017816436 -4.98121867147907e-06 -6.03126555093436e-05 -1.29454844281262e-06 9.80663210308294
201.882 4.14258592224965e-05 0.00231915743133001 -5.31149811733976e-06 -8.56678378175448e-05 -9.94761388383108e-07 9.80680985559692
201.902 6.22033938521311e-05 0.00348614098322958 -5.52445281310624e-06 -0.000111229026262257 1.52690487704043e-06 9.806912423567
201.922 7.416465971071e-05 0.00487540721180764 -5.58971195117699e-06 -0.000137674473897825 5.55045404869332e-06 9.80691782782561
201.942 7.07771091421792e-05 0.00645196640352181 -5.49304745324423e-06 -0.000175955456398547 1.02655389694261e-05 9.80685171610904
201.962 4.9514316256257e-05 0.00818319617014317 -5.2285538722495e-06 -0.000234466283752474 1.42963948717456e-05 9.80675166933546
201.982 1.21376165510807e-05 0.0100398890319473 -4.79958537603034e-06 -0.000315549660625882 1.61925693575909e-05 9.80665530927125
202.002 -3.53039037580267e-05 0.0119962524185945 -4.21949112012887e-06 -0.000416179226851798 1.52697817508516e-05 9.80660030674114
202.022 -8.28487426913384e-05 0.0140300981970155 -3.50866620799524e-06 -0.000532008115602367 1.18673146976248e-05 9.80661419350115
202.042 -0.000120751718658866 0.0161249274592285 -2.6792435178085e-06 -0.000668300875655309 6.08572565860653e-06 9.80668377247799
202.062 -0.000143612717991445 0.0182720153087508 -1.72014384202652e-06 -0.000831186434350317 -1.03572726512145e-06 9.80678570122228
202.082 -0.000150752046579789 0.0204706003856861 -5.93812669612205e-07 -0.00102584167190206 -7.86139172202388e-06 9.80689668920175
202.102 -0.000146210445645903 0.0227278848650813 7.62526294258409e-07 -0.00125804357355618 -1.30848962275427e-05 9.80699349949864
202.122 -0.000138403854239541 0.0250583879340536 2.42715790861475e-06 -0.00153381961399483 -1.60511357732895e-05 9.80705622218788
202.142 -0.000136325734800792 0.0274768340548216 4.4470120323136e-06 -0.00185469993434548 -1.55456488305935e-05 9.80707809914511
202.162 -0.000145749448404677 0.0299910412287235 6.79420534904484e-06 -0.00222256566053935 -1.12321822059041e-05 9.80705572600579
202.182 -0.000168883098213362 0.0326012744758556 9.36103337022389e-06 -0.00264006946587269 -3.5572469334542e-06 9.80698578906066
202.202 -0.00020436956804276 0.0353002458356 1.19632047575813e-05 -0.00310915165710916 6.94928421880201e-06 9.80686507285536
202.222 -0.000247375440612946 0.0380735867864282 1.43544363356847e-05 -0.0036319439010819 1.91136047536683e-05 9.80669754269347
202.242 -0.000290569861727588 0.0409050448738246 1.6298891974635e-05 -0.00421693781165083 2.79532976644654e-05 9.80651556117956
202.262 -0.000325103417294529 0.0437816803403505 1.76357075219567e-05 -0.00487220683197925 2.88207658765953e-05 9.80635864456209
202.282 -0.000340697083163212 0.0466943385481562 1.82806424205856e-05 -0.00560379365310841 1.8943144253102e-05 9.80626638577521
202.302 -0.000325642386728556 0.0496376499799561 1.82189479052503e-05 -0.0064164758789336 -2.29754425172588e-06 9.80627845486478
202.322 -0.000267278716477355 0.0526098789175337 1.74959830716067e-05 -0.00731429442819952 -3.23813473858462e-05 9.80642255970894
202.342 -0.000157239966725123 0.0556112589138968 1.61881233887171e-05 -0.00830036025113134 -6.37102694826556e-05 9.80667832967157
202.362 3.29917681643554e-06 0.0586423282633935 1.43918525844527e-05 -0.00937756272750781 -8.72293721839635e-05 9.80701343827814
202.382 0.000203146495751335 0.0617037786789159 1.22442063985805e-05 -0.0105487948309982 -9.50936337627549e-05 9.80739564462689
202.402 0.000421092376082821 0.0647964552975894 9.9255159957675e-06 -0.0118169641833133 -8.26335738872987e-05 9.80779279490167
202.422 0.000627251483341302 0.0679212237316482 7.62851123242062e-06 -0.0131856370178659 -5.09413682768396e-05 9.80818041404878
202.442 0.000797821631669448 0.0710775074956349 5.53557197684417e-06 -0.0146609074510374 -9.43225474910347e-06 9.80856447090888
202.462 0.000929842906840533 0.074261825420867 3.80185695769741e-06 -0.0162491677338696 2.91021134943999e-05 9.80895859724463
202.482 0.00104253986515145 0.0774676586797763 2.53245106874633e-06 -0.01795590739105 5.3465294835414e-05 9.80937649647823
202.502 0.00117732207509396 0.0806854507696541 1.80854051010364e-06 -0.0197851259387327 5.84092002647391e-05 9.80983194453991
202.522 0.00139568154092291 0.0839028602149278 1.7616489590794e-06 -0.0217402065659362 4.62526905560133e-05 9.81033132182526
202.542 0.00175606237697373 0.0871075403904381 2.51194690224017e-06 -0.0238278474713116 2.10479319609128e-05 9.81085118727002
202.562 0.00229072990624806 0.090289919356412 4.093693869525e-06 -0.0260538513339976 -6.78074136309652e-06 9.81136065392628
202.582 0.00300366682601899 0.0934434525988503 6.50437346659926e-06 -0.0284222138293918 -2.32511538785359e-05 9.81182885199916
202.602 0.0038705729144447 0.0965646230729131 9.64674809738624e-06 -0.0309356977359664 -1.63770982771641e-05 9.81222492689239
202.622 0.00484097361531987 0.0996527786340056 1.31404697841167e-05 -0.0335966640714693 2.02003932369209e-05 9.81253417314643
202.642 0.00586140230723309 0.102708343479952 1.64689347889559e-05 -0.0364085247463917 8.94308486976073e-05 9.81280643482963
202.662 0.00689858256340128 0.10573102949767 1.93024079474028e-05 -0.039375419914034 0.000187490712909418 9.81310768470408
202.682 0.00794153728860744 0.108719673471282 2.15993763844227e-05 -0.0425018922383594 0.000306248284676359 9.81350388173155
202.702 0.00900158794247094 0.111672236996041 2.37724823194989e-05 -0.0457927542949171 0.00043765381682126 9.81406096565754
202.722 0.0101114176463141 0.114585797789457 2.68271721785217e-05 -0.0492529957584561 0.000575278463274116 9.81483161760537
202.742 0.0113148113643475 0.117456452153791 3.18703862933434e-05 -0.0528875170637553 0.000709249627617331 9.8158155573288
202.762 0.0126563989680046 0.120279217335659 3.95305215302817e-05 -0.0567003872302048 0.000835641935049853 9.81699925025907
202.782 0.0141807223719143 0.123048022803608 4.99396080241929e-05 -0.0606945200773109 0.000959312691919141 9.81836914591571
202.802 0.0159322377088696 0.125755710200658 6.27186838036366e-05 -0.0648714501680168 0.00109389200805388 9.81991168366717
202.822 0.0179542414286424 0.128394069054328 7.68971069738311e-05 -0.0692325334366775 0.00125867463622051 9.82160139475265
202.842 0.0202770040437839 0.130954233382048 9.13958104461087e-05 -0.0737827844234911 0.00146825911190262 9.82336517478578
202.862 0.0229059014321126 0.133427078175382 0.000105781750149983 -0.0785260639505707 0.00173769348704706 9.82511797933316
202.882 0.0258203367207849 0.135803254760756 0.000120618178329709 -0.083463504437407 0.00208043021207579 9.82677474581741
202.902 0.0289737362486368 0.138073190999951 0.000137612607758227 -0.0885934231024209 0.00250317288213725 9.82825041992946
202.922 0.0322964643575256 0.140227154513262 0.000159288563888023 -0.0939128041140006 0.00300237836330195 9.82949567256194
202.942 0.0357279817969815 0.142255930362683 0.000187750135818596 -0.0994227799251046 0.00356704119928486 9.83060394656886
202.962 0.039249010895239 0.144151497403483 0.00022373930662371 -0.105125544232527 0.00417994210809972 9.83170434708195
202.982 0.0428844623478939 0.145907089355306 0.000266791387058855 -0.111023283944919 0.00482478787029899 9.83292595330446
203.002 0.0467034396160961 0.147517193563654 0.000315716389402494 -0.117118472153075 0.00549499359134054 9.83439782230818
203.022 0.0508151227859829 0.148977364997551 0.000369046328439957 -0.123414809498312 0.0061994480220347 9.83621809984606
203.042 0.055323445080029 0.150282195955207 0.000425602167707198 -0.12991855592723 0.00695808319974561 9.83836136301183
203.062 0.0602817682210941 0.15142328502153 0.000485136162647853 -0.136634820031441 0.00780372926450666 9.84077133584272
203.082 0.0656887608507919 0.152389050322317 0.000548849855969623 -0.143566069588271 0.0087743185783361 9.8433918401013
203.102 0.0714883904952174 0.153164731004954 0.000619588034649753 -0.150711482948876 0.00990209153948504 9.84616686693513
203.122 0.0775745577589716 0.153732448796294 0.0007011216056927 -0.158068446143152 0.0112041261098389 9.84904302185766
203.142 0.0838422014145191 0.154071813267951 0.000796284694118868 -0.165638447988721 0.0126799655425727 9.85197663215567
203.162 0.0902384118150563 0.154160521192371 0.000905845237261413 -0.173420327622598 0.0143143159952851 9.85492663870753
203.182 0.0967670806930439 0.153974407886839 0.00102901477426606 -0.181407772989549 0.0160868183680706 9.85785230094739
203.202 0.103488902342324 0.153487442562788 0.001164488140532 -0.189588949082769 0.0179831884234229 9.86071327590169
203.222 0.11051682791289 0.152672364456755 0.00131116644426984 -0.197948769450357 0.0200025833862285 9.86348767147977
203.242 0.117966065981509 0.151507711421758 0.00146844944011555 -0.20647749603585 0.022153419637198 9.86622604901803
203.262 0.125904083693733 0.149984844188037 0.00163667463942962 -0.215165637341614 0.0244593684281627 9.86899754350545
203.282 0.134346055375057 0.148108577803184 0.00181799101518946 -0.224004060945476 0.0269530396526322 9.87187194824418
203.302 0.143254845452928 0.145897185609471 0.00201699206283572 -0.232986631021307 0.029665795037692 9.87491978406322
203.322 0.152544593397471 0.143379880086221 0.00223988607080162 -0.242116796538767 0.0326223823727748 9.87819032260489
203.342 0.162120327552361 0.140568883381437 0.00249145765024319 -0.251419171797904 0.0358480689523617 9.88164535571085
203.362 0.171917585810339 0.137431480265483 0.00277305871881827 -0.260919833368118 0.0393565145371814 9.88522529105081
203.382 0.18190601363176 0.133887469507941 0.00308346887265596 -0.270632883023069 0.0431514201528038 9.88887154495728
203.402 0.192089352958583 0.129809151800014 0.00342058298877275 -0.280551073329151 0.047233144554257 9.89252699058078
203.422 0.202503124803542 0.125027493812729 0.00378237038607588 -0.290642502409768 0.0516040217076111 9.89615125333887
203.442 0.213189191192711 0.119400026575347 0.00416703238803047 -0.300865625901171 0.056269357455431 9.89976539971062
203.462 0.224170300842279 0.112878738152682 0.00457385607423649 -0.311165543300541 0.0612402036614713 9.90340735671398
203.482 0.235447733038895 0.105516237801652 0.00500522960351951 -0.321487865149372 0.0665306539322003 9.90711679712553
203.502 0.247001247929111 0.0974657809063604 0.00546813073101076 -0.331798620856418 0.072153711296716 9.91093473491328
203.522 0.258789928346946 0.0889699506773221 0.00597253377756276 -0.342100386938762 0.0781239929679031 9.91489586074187
203.542 0.27076149311118 0.0802355180115533 0.00652601960317888 -0.352429882251883 0.0844745905431731 9.91900660049327
203.562 0.282861602906933 0.0713082428509247 0.00713000592763278 -0.362845981120931 0.091235004501969 9.92326704816307
203.582 0.295034695758544 0.0620614522969161 0.00778073558713258 -0.373399359426723 0.0984239593672299 9.92767943633556
203.602 0.307223919666364 0.0521960122668673 0.00847268557662801 -0.384098238910581 0.106049140401368 9.932249730121
203.622 0.319371052338589 0.0412573985767402 0.00920170651993489 -0.394896834115114 0.114115490026365 9.93698500509917
203.642 0.331416484151429 0.0288233617953567 0.00996459099621652 -0.405745560306358 0.122650403295982 9.94188091863779
203.662 0.343299173839739 0.0146915829537479 0.0107591810458221 -0.416553137486387 0.131677476718865 9.9469336875254
203.682 0.354956508242145 -0.00110321813160104 0.0115882218881489 -0.427210783271553 0.14120761473227 9.95214325938597
203.702 0.366324245630099 -0.0182891865861324 0.0124608227279679 -0.437639386913427 0.151238744890035 9.95751192929981
203.722 0.377337276362631 -0.0363773877143943 0.0133869258161713 -0.447815365093159 0.161764064105955 9.96304787031393
203.742 0.387936178485394 -0.054883279559887 0.014369817362268 -0.45773438374009 0.172798132185937 9.96877896683375
203.762 0.398073577886049 -0.0735482991977569 0.0154041179756243 -0.467446268312047 0.184353730898981 9.97473756535226
203.782 0.407714580160393 -0.0923601500807037 0.0164792590797141 -0.477027515360052 0.196435910507375 9.98095737873383
203.802 0.416836461219604 -0.111552769231986 0.0175878779890599 -0.486532088915447 0.209044501029744 9.98747598690202
203.822 0.425425780117211 -0.131587080042074 0.0187330365866781 -0.495960995054688 0.222188435974823 9.99432744504855
203.842 0.433449412314309 -0.152942225252365 0.0199213710359245 -0.50528804326686 0.235920468104864 10.0015135467696
203.862 0.440825583901721 -0.175907021636619 0.0211546126608248 -0.514426461822135 0.250293032147726 10.0090335779504
203.882 0.447421033345226 -0.200560935489838 0.0224335312170549 -0.523251607826015 0.265335984655545 10.0168936100836
203.902 0.453050954030112 -0.226773979187063 0.0237602154206704 -0.531642789708857 0.281046258250446 10.0251056675513
203.922 0.457484508087995 -0.254219699127315 0.0251314518061811 -0.539510910761203 0.297397584109042 10.0336868658677
203.942 0.460501741326371 -0.282518153858645 0.0265333724239256 -0.546784964922955 0.314395241242316 10.0426570551453
203.962 0.46194991372935 -0.311378951729638 0.0279459682899385 -0.553447362242151 0.332025048317947 10.0520362744644
203.982 0.461748011345639 -0.340614342199658 0.0293528337576986 -0.559527964394554 0.350247531011386 10.06184568987
204.002 0.459886206532855 -0.370138884855675 0.03075357375845 -0.56508358523395 0.369012267335625 10.0721091315973
204.022 0.456419947381228 -0.399964118391966 0.0321667140434124 -0.570163182800938 0.38828573278079 10.0828641512018
204.042 0.451403197076143 -0.430146887777562 0.0336096041168642 -0.574748454162779 0.408100604192699 10.0941900586411
204.062 0.444821031759388 -0.460738233012302 0.0350813031713696 -0.578792705619029 0.428507552284295 10.1061774225463
204.082 0.436582804412315 -0.491778849486493 0.0365695713855838 -0.582236671021275 0.449546495737717 10.1189193945593
204.102 0.426521510581911 -0.523298859636126 0.0380627296731801 -0.585010180095283 0.471230829723743 10.1325132681518
204.122 0.414401341706924 -0.555314894920751 0.0395519348791758 -0.58702918751932 0.493546581093796 10.1470336214724
204.142 0.399998162248572 -0.587802184321262 0.0410230879222179 -0.588188629693492 0.516486703672588 10.1624464492948
204.162 0.383178859105757 -0.620666901430154 0.0424567036929697 -0.58839287480993 0.540014993107579 10.1786935120471
204.182 0.363907227601312 -0.653743459479132 0.0438427877105606 -0.587576206470236 0.564070247577576 10.1957210144353
204.202 0.342243318983424 -0.686793872153128 0.0451960138564937 -0.58571813171192 0.588586221300751 10.2134799151001
204.222 0.318337052595586 -0.71951225886457 0.0465503507819831 -0.582827733713947 0.613512467842543 10.2319476132624
204.242 0.292344077721357 -0.751580027937268 0.0479253451083955 -0.578858754654775 0.638829562750083 10.2511894737273
204.262 0.264339294883466 -0.782721325298681 0.0493056387588124 -0.573794700963495 0.66453913315805 10.2712909932536
204.282 0.234306772196827 -0.812707841073447 0.0506569323869528 -0.567670305584977 0.690644807564347 10.2923387820843
204.302 0.202137988330514 -0.841357794548812 0.0519526988971771 -0.560562267946141 0.717132845985745 10.3144243401208
204.322 0.167641281001787 -0.868532999354172 0.053184385594782 -0.552521028265463 0.743965511958133 10.3376338721324
204.342 0.130636898345002 -0.89411665152696 0.0543431703366126 -0.54338896293288 0.771107758313108 10.3620002973853
204.362 0.0910492692621232 -0.91799123631785 0.0554092582495983 -0.532979663642272 0.798501353996247 10.3875333152122
204.382 0.0489126233592421 -0.940035510261433 0.0563733295637709 -0.52113941484177 0.826074526876845 10.4142323781323
204.402 0.00436950839558683 -0.960123104039977 0.0572627946802221 -0.507749296267887 0.853764979487394 10.4420874988826
204.422 -0.0423331634406789 -0.978123175351726 0.0581373981491923 -0.492742197604967 0.881517056600973 10.4710897727197
204.442 -0.0909123828302025 -0.993908093448276 0.0590370562023922 -0.476148293606995 0.909220020377086 10.5012638197921
204.462 -0.141121639668051 -1.00735998272847 0.059948216685323 -0.458047523847935 0.936786792284089 10.5326459319104
204.482 -0.192761436808959 -1.0183693469604 0.0608293691382337 -0.438553578072576 0.964171667806889 10.5652785449008
204.502 -0.245681987931633 -1.02683237164975 0.0616530771613653 -0.417813091662849 0.991360635458697 10.5992141584274
204.522 -0.299778289036751 -1.03264968217281 0.06241972408389 -0.395928718910584 1.01833769961865 10.634504194824
204.542 -0.354956715237856 -1.03571795424528 0.0631250598214711 -0.372734392001962 1.04500647121101 10.6711431523338
204.562 -0.411106740862852 -1.03591951588524 0.0637373698359429 -0.348031295953723 1.07126479634176 10.7090940579293
204.582 -0.468102986386949 -1.03311782165831 0.0642259009428652 -0.321670366244302 1.09703423844273 10.7483032666674
204.602 -0.525807345010377 -1.02715384224178 0.0646055399663961 -0.293558302739298 1.12226540483616 10.7887039890613
204.622 -0.584064110341515 -1.01785094359362 0.0649444708770381 -0.263665157192201 1.14690770641373 10.8302376643841
204.642 -0.642689544206457 -1.00505799645646 0.0652958311827382 -0.232029944573126 1.17080655665421 10.8729069993714
204.662 -0.701468010617691 -0.98868815744588 0.0656457959646141 -0.198740478526102 1.19381879500286 10.9167234934246
204.682 -0.76015647360992 -0.968717124674602 0.0659473725300428 -0.16391857371372 1.21585717161265 10.9616928957967
204.702 -0.818487705430974 -0.945177855625141 0.0661751255032488 -0.127707946136937 1.23689823815191 11.0078188054005
204.722 -0.876171066909508 -0.918158546633827 0.0663367537785661 -0.090225083975436 1.25692994680167 11.0551058230432
204.742 -0.932922859808102 -0.887768738145872 0.0664253784119061 -0.0514416756522786 1.27577564648986 11.1035477815562
204.762 -0.988502416976289 -0.85409860310667 0.0663891157757237 -0.0112958819687762 1.29327197856826 11.1531103039075
204.782 -1.04272028680257 -0.817206541092718 0.0661702991857085 0.0302639233296277 1.30932274434905 11.2037329051629
