# timestamp tx ty tz qx qy qz qw
200.302 1.49984250869393 1.50022476787756 0.982655661247346 -9.78111437057284e-08 1.76487110128166e-07 9.54194069607538e-05 0.999999995447548
200.322 1.49984289394194 1.50022429951266 0.982655297834287 1.31298557621021e-07 -5.74016221362841e-08 9.51694414974958e-05 0.999999995471378
200.342 1.49984327542839 1.50022383532163 0.982654820289179 3.8972199484707e-07 -3.46695704989551e-07 9.49282387312358e-05 0.999999995494179
200.362 1.49984365088304 1.50022337216014 0.982654191085461 6.16258281959612e-07 -6.12914091578571e-07 9.47010478511898e-05 0.999999995515478
200.382 1.49984401825212 1.50022290813305 0.98265341793291 8.02450377843822e-07 -8.01348015817111e-07 9.44900021005326e-05 0.999999995535177
200.402 1.49984437602001 1.50022244205015 0.982652536840148 9.67253058716149e-07 -8.80844993479253e-07 9.42949995844986e-05 0.999999995553371
200.422 1.49984472352568 1.50022197288811 0.982651595310438 1.13197174964552e-06 -8.4353090645837e-07 9.41145770872793e-05 0.999999995570227
200.442 1.49984506114231 1.50022149941478 0.982650639002895 1.30224388198144e-06 -7.02921464450694e-07 9.39466013588779e-05 0.999999995585923
200.462 1.49984539010974 1.50022102022564 0.982649707190563 1.4678974363074e-06 -4.87945098660798e-07 9.37884969647324e-05 0.999999995600663
200.482 1.49984571223011 1.50022053394253 0.982648831683909 1.60985201642929e-06 -2.35355205470895e-07 9.36372915564253e-05 0.999999995614705
200.502 1.49984602955834 1.50022003941871 0.982648035887599 1.70729078927056e-06 1.79195591648655e-08 9.34896541065087e-05 0.999999995628385
200.522 1.49984634409512 1.50021953594118 0.98264733388812 1.74475166835557e-06 2.42332062538929e-07 9.33419362804273e-05 0.99999999564209
200.542 1.49984665754979 1.5002190233638 0.982646730343076 1.71711898285159e-06 4.20857360445711e-07 9.31902956228726e-05 0.999999995656222
200.562 1.49984697127995 1.50021850206453 0.982646222405532 1.62928562635267e-06 5.48000128137844e-07 9.30310264323732e-05 0.999999995671137
200.582 1.49984728630093 1.50021797283344 0.982645802450037 1.49371569909607e-06 6.2638596830738e-07 9.28609724549189e-05 0.999999995687108
200.602 1.49984760329778 1.50021743675807 0.982645460829492 1.3279264015078e-06 6.63259790234157e-07 9.26779427253811e-05 0.999999995704298
200.622 1.4998479226377 1.50021689510883 0.982645188598157 1.15196851789483e-06 6.67016863206898e-07 9.24811221396466e-05 0.999999995722735
200.642 1.49984824439069 1.50021634922654 0.982644979354737 9.8587017513082e-07 6.4458348041709e-07 9.22713450898834e-05 0.999999995742306
200.662 1.49984856837109 1.50021580041525 0.982644828851746 8.46987369911982e-07 6.00954336400433e-07 9.20510214991123e-05 0.999999995762765
200.682 1.49984889418742 1.50021524983721 0.982644733724944 7.47317767938731e-07 5.39579523608639e-07 9.18239259221266e-05 0.999999995783759
200.702 1.49984922129255 1.5002146984079 0.982644690188925 6.90813090376069e-07 4.62784211521236e-07 9.15949813785523e-05 0.999999995804834
200.722 1.49984954903336 1.50021414669384 0.982644692756782 6.70765206713625e-07 3.72185588401441e-07 9.13700384092696e-05 0.999999995825464
200.742 1.4998498766882 1.50021359488325 0.982644733585758 6.69108601003607e-07 2.69038568742939e-07 9.11555299622814e-05 0.999999995845075
200.762 1.49985020347329 1.50021304294147 0.982644803411951 6.6058747946655e-07 1.54400673569628e-07 9.09578110778995e-05 0.999999995863108
200.782 1.49985052853686 1.50021249083921 0.982644893111006 6.18839252700577e-07 2.92256705975267e-08 9.0782374407621e-05 0.999999995879088
200.802 1.4998508509529 1.50021193878357 0.98264499528288 5.22551725443956e-07 -1.05545527908717e-07 9.06330609607649e-05 0.999999995892682
200.822 1.49985116971514 1.50021138744557 0.982645105805512 3.61525000880579e-07 -2.48890092923874e-07 9.0511286619718e-05 0.999999995903757
200.842 1.49985148373881 1.50021083809551 0.982645224579882 1.4025595298293e-07 -3.99507860871336e-07 9.0415678634102e-05 0.999999995912413
200.862 1.49985179188211 1.50021029250453 0.982645354222442 -1.24766166665524e-07 -5.55370442888631e-07 9.03427528347286e-05 0.999999995918932
200.882 1.49985209297549 1.50020975275407 0.982645497948939 -4.10241554425577e-07 -7.13169692702043e-07 9.02880008249878e-05 0.9999999959237
200.902 1.49985238585118 1.50020922104177 0.982645657427142 -6.91336966123085e-07 -8.67762305088074e-07 9.02469929387837e-05 0.999999995927125
200.922 1.49985266937322 1.50020869948864 0.982645830670013 -9.46899679485857e-07 -1.01163497621598e-06 9.021646521149e-05 0.999999995929535
200.942 1.49985294248054 1.50020818998049 0.982646010980726 -1.16302959858513e-06 -1.13490406432466e-06 9.0194990624929e-05 0.999999995931112
200.962 1.49985320426297 1.50020769409577 0.982646188567707 -1.33248356714013e-06 -1.22667204928623e-06 9.01825950381757e-05 0.99999999593191
200.982 1.49985345405033 1.50020721306775 0.982646353211522 -1.45243782485543e-06 -1.27691848788139e-06 9.01799573890736e-05 0.999999995931918
201.002 1.49985369150195 1.50020674774782 0.982646496972209 -1.52218731562149e-06 -1.27841152542634e-06 9.01875939045195e-05 0.999999995931123
201.022 1.49985391669459 1.50020629856949 0.982646616859162 -1.54088807832045e-06 -1.22858774928281e-06 9.02050550983504e-05 0.999999995929582
201.042 1.49985413016726 1.50020586552659 0.982646716527299 -1.50641977452001e-06 -1.13060897311969e-06 9.02304553575334e-05 0.999999995927459
201.062 1.49985433285673 1.50020544818773 0.982646805501473 -1.41709163961859e-06 -9.92329694552853e-07 9.02608468006319e-05 0.999999995924993
201.082 1.49985452599002 1.5002050457251 0.982646897427172 -1.27446857016517e-06 -8.24441485831094e-07 9.02929257326143e-05 0.999999995922442
201.102 1.4998547109752 1.50020465694372 0.982647008283753 -1.08624029285132e-06 -6.38585729499729e-07 9.03237518974919e-05 0.999999995920016
201.122 1.49985488929314 1.50020428031274 0.982647154605468 -8.69017123992597e-07 -4.45481521301047e-07 9.03514552933489e-05 0.99999999591783
201.142 1.49985506241475 1.50020391404636 0.982647351904593 -6.49217089735683e-07 -2.53447903567299e-07 9.03756195258495e-05 0.999999995915881
201.162 1.49985523178259 1.50020355631109 0.982647613607633 -4.59108039059892e-07 -6.79270915055094e-08 9.0396844065961e-05 0.999999995914098
201.182 1.49985539881795 1.50020320548274 0.982647950193641 -3.30941118146946e-07 1.08597971003349e-07 9.04159830404334e-05 0.999999995912414
201.202 1.49985556492893 1.50020286040539 0.982648368340315 -2.91010835927634e-07 2.76670889072936e-07 9.04333715776732e-05 0.999999995910822
201.222 1.49985573151827 1.50020252064647 0.982648870054702 -3.5379474752367e-07 4.39904471253902e-07 9.0448064716723e-05 0.999999995909414
201.242 1.49985589998801 1.5002021866541 0.982649451403894 -5.18163207414726e-07 6.04383222228783e-07 9.0457402917903e-05 0.999999995908412
201.262 1.49985607173565 1.50020185966612 0.982650100230297 -7.68843915683024e-07 7.76440814184996e-07 9.04574066314919e-05 0.999999995908132
201.282 1.49985624814704 1.50020154152122 0.982650793466875 -1.0799565339329e-06 9.59797399718479e-07 9.04434974697406e-05 0.999999995908943
