# timestamp vx vy vz
218.222 -0.100675369061714 -3.69500516358872 0.0015948014000173
218.242 -0.309396490110026 -3.6831497802302 0.00171547701357921
218.262 -0.517117393392996 -3.65956850503626 0.00184915804194945
218.282 -0.723182380798054 -3.62434040121863 0.00199798871822524
218.302 -0.926938924657698 -3.57757635761543 0.00216073481439011
218.322 -1.12773810042508 -3.51941910269631 0.00233281637209333
218.342 -1.32493934610543 -3.45004335861878 0.00250666774121092
218.362 -1.51791522168745 -3.36965599528458 0.00267209761841078
218.382 -1.70605184181894 -3.27849604434478 0.00281632177792979
218.402 -1.88874887580675 -3.1768346991998 0.00292396307157988
218.422 -2.06541993624515 -3.06497567953308 0.00297756933382299
218.442 -2.23549685392743 -2.94325924118195 0.00296331033774326
218.462 -2.39843395275752 -2.81206618600837 0.00287667475099317
218.482 -2.55370843837832 -2.67181822643269 0.00272298804088705
218.502 -2.70082039817172 -2.52297798543358 0.00251741247439885
218.522 -2.83929315230768 -2.36604784968067 0.00228422641977194
218.542 -2.96867711528452 -2.20155735399238 0.00204889666423433
218.562 -3.08855365746922 -2.03005056579396 0.00183015073171101
218.582 -3.19853545614646 -1.85208493824995 0.00163925618443847
218.602 -3.29826649551868 -1.66823131026422 0.00148002062295699
218.622 -3.3874223837744 -1.47907390985995 0.00134909553881344
218.642 -3.46571384083973 -1.28521039135922 0.00123931869421305
218.662 -3.5328901861299 -1.08725187256269 0.00114305650167826
218.682 -3.58873965561763 -0.885822938129545 0.0010525078767453
218.702 -3.63308940183309 -0.681561639577504 0.000959704237959602
218.722 -3.66580533989274 -0.475119061802254 0.000856675808219879
218.742 -3.68679045381683 -0.267154554791307 0.000737280929513827
218.762 -3.69598310284675 -0.0583309653378465 0.000599035377652268
218.782 -3.69335686747394 0.150685796439827 0.000443278663618485
218.802 -3.67892054943986 0.359226757098302 0.00027517403355376
218.822 -3.65271832621865 0.566620289438869 0.000103457343387589
218.842 -3.61483145032613 0.772196617775528 -6.23253203647887e-05
218.862 -3.56537994862883 0.975292323202992 -0.000214580019796018
218.882 -3.50452277682664 1.1752507531665 -0.000347916090991107
218.902 -3.43245781945278 1.37142202146184 -0.000459146144026312
218.922 -3.3494215394233 1.56316386163042 -0.000547278499674945
218.942 -3.25568512308125 1.74985101430578 -0.00061343399315527
218.962 -3.15155062524088 1.93088461455995 -0.000660762777896701
218.982 -3.0373506187371 2.1056930452986 -0.000694436762231354
219.002 -2.9134481944255 2.27373193726104 -0.00072164960940585
219.022 -2.78023688551803 2.43448394104272 -0.000751384372677004
219.042 -2.63813983527583 2.5874562193428 -0.000791857481468197
219.062 -2.48760896470207 2.73217793921164 -0.000847962727526588
219.082 -2.32912489687761 2.86820004407332 -0.000921038900019461
219.102 -2.16319695696103 2.99509525372569 -0.00100886978554271
219.122 -1.99036265976929 3.11245851991661 -0.00110589583229004
219.142 -1.81118207316508 3.21991203768356 -0.00120554245599805
219.162 -1.62623218144407 3.31711025669317 -0.00130254834587998
219.182 -1.43610637291567 3.40374033681756 -0.00139317712880421
219.202 -1.24141443990296 3.47952214813433 -0.00147521736929584
219.222 -1.04278193290837 3.54420860044609 -0.00154801334552665
219.242 -0.840843056435976 3.59758926799564 -0.00161280358527733
219.262 -0.636233564813721 3.63949401418104 -0.00167305940188918
219.282 -0.429590116359106 3.66979332107521 -0.00173451567025404
219.302 -0.22155027337918 3.68839828942589 -0.00180517082682508
219.322 -0.0127530066133891 3.69526004417094 -0.00189486020320549
219.342 0.19615575589511 3.69036319510634 -0.00201056269573799
219.362 0.404517579928135 3.67371929755417 -0.002151707435082
219.382 0.611661020649631 3.64536625787789 -0.0023097471198108
219.402 0.81690162260567 3.60536833348233 -0.00246815801641925
219.422 1.01954359613899 3.5538172099756 -0.00260319104037433
219.442 1.21889825794898 3.49084384994955 -0.00269213364775427
219.462 1.41430247165162 3.41663034176034 -0.00272157172688794
219.482 1.60512032419404 3.33141097669026 -0.00268814067940573
219.502 1.79074312585453 3.2354722489478 -0.00259852542024869
219.522 1.97058916221308 3.12915150518993 -0.00246882226761627
219.542 2.14410096582739 3.01282208926812 -0.00231751973247269
219.562 2.31074258790895 2.88687848697426 -0.00215847930804328
219.582 2.46999935029359 2.75173497556306 -0.00200029735976742
219.602 2.62137784544142 2.60782562375201 -0.00184630512530415
219.622 2.76440605022477 2.45560450374154 -0.00169484102834069
219.642 2.89863457759461 2.29554802343601 -0.00154224613049916
219.662 3.02363792824709 2.1281572586649 -0.00138585958324389
219.682 3.13901460441136 1.95395816520285 -0.00122429094169349
219.702 3.24438710984957 1.77350157876968 -0.00105742016461946
219.722 3.3394026905653 1.58736282369646 -0.000886281213010605
219.742 3.42374148259584 1.39613740825242 -0.00071178163422759
219.762 3.49712465980447 1.20043671997182 -0.000533422146174863
219.782 3.5593151745889 1.00088763432005 -0.000349180235851648
219.802 3.61011775788125 0.798132514693608 -0.000155510159360217
219.822 3.64937856849656 0.592828565657732 5.24463889752304e-05
219.842 3.67698133596652 0.385640718559849 0.000278542916250716
219.862 3.69284350337324 0.177234517143111 0.000523310770621684
219.882 3.69691587669773 -0.0317245292160254 0.000783748472191231
219.902 3.68918262481991 -0.240570945507797 0.00105332171299033
219.922 3.66966155432991 -0.448639621782776 0.00132219025919405
219.942 3.63840713245226 -0.655269450781902 0.00157970387522239
219.962 3.59551350997003 -0.859806965566509 0.00181689824788469
219.982 3.54111479603613 -1.06160667021196 0.00202672188855915
220.002 3.47538505817335 -1.26003103980767 0.00220403613319747
220.022 3.3985379542434 -1.45445073675564 0.00234565047204408
220.042 3.31082268410681 -1.64424699005485 0.00245071117654468
220.062 3.21251994128292 -1.82881397458556 0.0025210899262546
220.082 3.10394154491891 -2.00755902740787 0.00256141913855396
220.102 2.9854304397898 -2.17990264776177 0.00257909196865719
220.122 2.85736066327622 -2.34527919411323 0.00258397827750186
220.142 2.72013698211991 -2.50314455166161 0.00258530027872827
220.162 2.57419452917902 -2.652983799847 0.00258850818560999
220.182 2.41999877040605 -2.79431190939641 0.00259499617898562
220.202 2.25804550484769 -2.92667374232369 0.00260210240723607
220.222 2.08886033722119 -3.04964426402417 0.0026034233536631
220.242 1.91299287625308 -3.16283087631481 0.00259227187749635
220.262 1.73101093301799 -3.26587575047437 0.00256513525489922
220.282 1.54349999351489 -3.358456039338 0.002521989546348
220.302 1.35106321866709 -3.44028387729725 0.00246629959661343
220.322 1.15432100300204 -3.51110631151851 0.00240472606553117
220.342 0.953906120129218 -3.57070454534635 0.00234390276629658
220.362 0.75045886821795 -3.61889318170684 0.00228721400377842
220.382 0.544626628677244 -3.65552015432602 0.00223450160527017
220.402 0.337063866155779 -3.68046672772988 0.00218206492048967
220.422 0.128431849282259 -3.69364777886526 0.00212295299636427
220.442 -0.0806044211906533 -3.69501489492895 0.00205017849966816
220.462 -0.289379284242419 -3.68455947119696 0.00195993163964855
220.482 -0.497226697844253 -3.6623129926453 0.00185187234282638
