t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.76,0.7527223419907614,1.3006060517467337,1.0,-0.2624947227935044,-0.3120172977173914,0.2933447348120538,-0.8646910390357609,3.677376975643768,2.112877800534249,0.0,-1.9610718588483382,0.9712036837759808,1.6683429752487045e-05,5.97402123848222,-10.397538442046443,0.0,1.7387536646837232,3.5109225163615476,1.0456913113188193e-11,3.3550606410396253,3.3993677377591633,3.420207808342832,3.3817610199728123,-29.398347346455513,-16.891147111684628,0.0,-47.75859330909559,83.12186884617506,0.0
6.78,0.8274251758649517,1.3407621362268958,1.0,-0.27144816954225964,-0.29814353027627705,0.3074351360388336,-0.8619222492402312,3.7909156296435955,1.9016605138429035,0.0,-1.9250467259240243,1.0407855369649963,1.668342967446612e-05,5.376818429919591,-10.71856142322034,0.0,1.8633266088290856,3.4464264348968765,-1.6736612096224235e-12,3.354513058847177,3.3982123030485876,3.420603143494191,3.3830687017244796,-30.30601844181598,-15.202595951209432,0.0,-42.98432738023213,85.68824840672929,0.0
6.8,0.9042781640478268,1.3766319385259707,1.0,-0.28037242014125363,-0.28363412181652725,0.3208700865742783,-0.8590607536765481,3.8923351062932388,1.6843638090693345,0.0,-1.8865537249240019,1.1090331257095403,1.6683429675867778e-05,4.762426471690268,-11.005318237716438,0.0,1.9855108087017515,3.3775121096548455,3.2210345501937354e-12,3.354015740290826,3.3970392608448754,3.420964016228834,3.3843781897498975,-31.116804233424954,-13.465443615051333,0.0,-38.07264486453557,87.98069122462765,0.0
6.82,0.9830356152382246,1.408100786480811,1.0,-0.28926651472489845,-0.26852000634889855,0.33362094314836555,-0.8561068601185793,3.9813111776899133,1.4616823620016448,0.0,-1.845642203039411,1.1758589580838763,1.6683429661573657e-05,4.132809513311529,-11.256892152737002,0.0,2.1051496269058667,3.304267887245249,-1.5265566588595902e-12,3.3535695851908622,3.3958498526926624,3.4212902261850577,3.38568754304585,-31.828112720362043,-11.685243605134957,0.0,-33.039247918769185,89.99186858992552,0.0
6.84,1.06344574975759,1.435068077338245,1.0,-0.29812949667109534,-0.25283340711748875,0.34566052097712824,-0.8530608862782434,4.057559396250354,1.2343280629094604,0.0,-1.802364607951958,1.2411773648225706,1.6683429671746075e-05,3.4899803771004727,-11.472478911687913,0.0,2.2220896889795005,3.226787665229325,5.588585150206882e-12,3.35317539606057,3.3946453728365342,3.421581585720312,3.3869948524970166,-32.437669920680314,-9.867687042484244,0.0,-27.90022780853252,91.7153509701419,0.0
6.86,1.1452515044644132,1.4574475993720108,1.0,-0.3069604127041287,-0.23660776789987856,0.3569631517205308,-0.849923159771337,4.120836004061271,1.003027740701968,0.0,-1.7567764205986538,1.3049046091476897,1.6683429668845617e-05,2.8359941233824637,-11.651389305306486,0.0,2.3361810803991467,3.1451707715030697,-4.496403249731884e-13,3.352833875895286,3.3934271677387584,3.421837918971969,3.3882982445084213,-32.94352714109898,-8.018584473277954,0.0,-22.672013466095283,93.14562856483127,0.0
6.88,1.2281913545592915,1.4751678074929941,1.0,-0.3157583129971951,-0.21987768170511796,0.3675047382072785,-0.8466940180822986,4.170938712148938,0.7685208393288501,0.0,-1.7089360840447174,1.3669589941163582,1.6683429621799917e-05,2.1729414806695595,-11.793051374994338,0.0,2.4472775383808765,3.059521837230905,8.37108160567368e-12,3.3525456262580366,3.392196635371562,3.422059061067552,3.389595884417286,-33.344067206780295,-6.1438472931168135,0.0,-17.371318968749986,94.27812891986278,0.0
6.9,1.312000149653544,1.4881720519717168,1.0,-0.3245222512745661,-0.20267881702153578,0.3772628058099132,-0.843373808527909,4.207707347176794,0.531557053851966,0.0,-1.6589049285625832,1.427260967355684,1.6683429674493877e-05,1.5029421618106533,-11.89701224131177,0.0,2.5552366397819215,2.969950662391496,1.534883331544279e-12,3.3523111456692045,3.390955224258683,3.4222448574986117,3.390885979687934,-33.63800963127561,-4.24946884888324,0.0,-12.015090105579235,95.10923154509834,0.0
6.92,1.3964099614283891,1.4964187595418377,1.0,-0.33325128491336425,-0.18504784177165068,0.38621655036063846,-0.8399628882199346,4.231024363503529,0.29289393374549066,0.0,-1.6067470930060908,1.4857332230458453,1.668342966398839e-05,0.8281380874822641,-11.962939551787906,0.0,2.6599199833086784,2.8765720753540336,-7.216449660063518e-14,3.35213082830574,3.38970443228525,3.4223951636559233,3.3921667828675215,-33.824414710112094,-2.3415052786129644,0.0,-6.620450203468989,95.63627948873642,0.0
6.94,1.4811509401749716,1.4998815663057241,1.0,-0.3419444750449518,-0.16702234513627193,0.3943468825057422,-0.8364616240267183,4.240815218964734,0.05329446108604557,0.0,-1.5525294425875542,1.5423008010258892,1.6683429676589423e-05,0.15068653868245308,-11.990622543418258,0.0,2.761193367237147,2.7795057854014926,-5.315192730392937e-12,3.3520049630164657,3.3884458052528554,3.422509844536363,3.393436594308749,-33.90268652493386,-0.42605615062770186,0.0,-1.2046453855458612,95.8575878313209,0.0
6.96,1.5659521774767953,1.4985494020171872,1.0,-0.3506008866559092,-0.14864075741450017,0.4016364684040298,-0.83287039253372,4.237048613176716,-0.18647538862441496,0.0,-1.4963214831563882,1.5968911828895376,1.668342965541192e-05,-0.5272467398799874,-11.979972716452913,0.0,2.8589269612180335,2.6788762294585267,-2.431388423929093e-12,3.3519337326560965,3.3871809351968434,3.422588774619291,3.394693764642206,-33.87257484859316,1.4907550361725233,0.0,4.215010562947427,95.7724490722596,0.0
6.98,1.6505425722768228,1.4924265254719502,1.0,-0.359219588688606,-0.12994226809044757,0.4080697666825217,-0.8291895800030119,4.219736587600697,-0.4256490952056395,0.0,-1.4381952720957232,1.6494343849537698,1.6683429676589423e-05,-1.2034944634546614,-11.931024117321371,0.0,2.952995472990394,2.5748124123555094,-7.474576513288866e-12,3.3519172137404345,3.3859114584519707,3.4226318379183547,3.3959366970036764,-33.73417594510152,3.4028004285226388,0.0,9.62119154509103,95.38113539163281,0.0
7.0,1.7346516975603468,1.4815325108927064,1.0,-0.36779965414133914,-0.11096674228139658,0.41363306157060464,-0.825419582331734,4.1889344870474705,-0.6634620442871638,0.0,-1.3782253259447803,1.6998630479747876,1.6683429707453623e-05,-1.8758947358413978,-11.843933229789535,0.0,3.0432783087103843,2.4674477417054197,-7.310818617156656e-12,3.351955376424099,3.384639053482877,3.4226389282050174,3.39716384900244,-33.487932261883344,5.303967408924391,0.0,14.996614542080902,94.68489778006081,0.0
7.0200000000000005,1.8180106648830825,1.46590218535229,1.0,-0.3763401601680405,-0.09175463574549501,0.4183144921420115,-0.8215608050095113,4.14474078274558,-0.899153971703908,0.0,-1.3164885248718794,1.748112523502704,1.6683429726327414e-05,-2.542297960755974,-11.718978474696769,0.0,3.1296597277637783,2.3569198566630423,-1.163513729807164e-11,3.35204808480064,3.3833654384675436,3.4226099494069917,3.398373734439258,-33.13463101531586,7.188178137072551,0.0,20.324094865309704,93.68596203941233,0.0
7.04,1.900352983980564,1.4455855174350143,1.0,-0.3848401881775355,-0.07234690863021734,0.42210407760227625,-0.8176136630748424,4.0872967575386765,-1.1319713939844829,0.0,-1.25306401411425,1.794120956757828,1.6683429791691795e-05,-3.2005737138739043,-11.556559319872399,0.0,3.212028991045157,2.243370451574167,-7.172040739078511e-12,3.3521950975222947,3.38209236865042,3.42254481617678,3.3995649247649373,-32.67540167407721,9.049408980100972,0.0,25.586601094093247,92.38752166713893,0.0
7.0600000000000005,1.981415414710815,1.4206474574921162,1.0,-0.3932988239323431,-0.05278493814546498,0.4249937385677546,-0.8135785810704572,4.016786054218425,-1.3611700171623418,0.0,-1.1880331025170268,1.83782936592892,1.6683429767794244e-05,-3.8486175535835145,-11.357195003077084,0.0,3.2902805029512816,2.12694509431246,-6.097899962753672e-12,3.3523960687377237,3.3808216334635484,3.422443454629609,3.4007360502835526,-32.111712348348306,10.881709769533222,0.0,30.767309523415665,90.79372764698371,0.0
7.08,2.0609388086067013,1.3911677300019918,1.0,-0.4017151576470088,-0.03311043034749181,0.426977314290843,-0.809455992997656,3.9334340884369015,-1.5860171162090015,0.0,-1.121479158295359,1.8791817177843304,1.668342979360693e-05,-4.484357748674881,-11.121522872051731,0.0,3.3643139467436356,2.007793039653505,-7.377431998634165e-12,3.352650549341908,3.379555053426118,3.4223058032444613,3.4018858011019497,-31.44536509641172,12.679222823374925,0.0,35.84965794762843,88.90967517870236,0.0
7.1000000000000005,2.1386689373476098,1.357240578699029,1.0,-0.4100882840859588,-0.013365331221730586,0.4280505757946727,-0.805246342269629,3.8375073280753456,-1.8057938774825257,0.0,-1.0534875021602639,1.918124999508395,1.6683429766461977e-05,-5.1057619014568765,-10.85029634698065,0.0,3.434034413156173,1.8860670379354127,-9.248157795127554e-12,3.3529579885334817,3.3782944768289678,3.422131813924584,3.4030129278273993,-30.678490163651926,14.436201672536018,0.0,40.81739860816186,86.74138738922005,0.0
7.12,2.2143573055019097,1.318974465285834,1.0,-0.4184173026608638,0.0064082627459084995,0.42821123488927393,-0.8009500816637638,3.729312441373051,-2.0197976967026987,0.0,-0.9841452979370346,1.9546092866591316,1.668342979654902e-05,-5.710843445128904,-10.544382511882736,0.0,3.499352522061583,1.7619231392626888,-8.865130851631875e-12,3.353317735671909,3.377041776214143,3.421921453210448,3.404116242017933,-29.81353917237434,16.147029431716554,0.0,45.654650135981,84.29579607729848,0.0
7.140000000000001,2.2877619449419444,1.2764917226920374,1.0,-0.4267013175275039,0.02616819431860745,0.427458949049989,-0.7965676732729461,3.6091953165397355,-2.2273444251064975,0.0,-0.9135414408253649,1.9885878071741214,1.668342973715209e-05,-6.297667994635878,-10.204759342630728,0.0,3.560184537067468,1.6355204934023426,-5.603850716795478e-12,3.3537290424267487,3.375798844658985,3.4216747036373856,3.4051946163913147,-28.853277284214453,17.806236756026074,0.0,50.34594832273086,81.58071955326965,0.0
7.16,2.358648188391887,1.2299281639881778,1.0,-0.4349394376821228,0.04587233538772875,0.42579532214773474,-0.7920995884558591,3.4775399559855975,-2.427770556603124,0.0,-0.841766443435536,2.0200170013273713,1.6683429780034453e-05,-6.8643595307033785,-9.832512580460392,0.0,3.6164524728537373,1.50702114580743,-7.965850201685498e-12,3.3541910652088323,3.3745675918775637,3.421391565230251,3.4062469847977863,-27.80077436019323,19.40851932593113,0.0,54.87629555826069,78.60483764468147,0.0
7.18,2.4267894196355004,1.1794326482049293,1.0,-0.44313077705726195,0.06547867678980268,0.42322390102955443,-0.787546307786285,3.334767248704105,-2.6204353489364722,0.0,-0.7689123197550893,2.0488565775758416,1.6683429746144895e-05,-7.409106397283244,-9.428832260964597,0.0,3.668084195137611,1.3765898298791157,8.39051050860462e-12,3.354702867872833,3.3733499401515132,3.421072057124361,3.407272341965725,-26.659395146679138,20.94875480463316,0.0,59.231208776480486,75.3776639477591,0.0
7.2,2.4919677979854784,1.1251666044456885,1.0,-0.45127445461706245,0.08494541786992899,0.4197501679567509,-0.7829083210014156,3.1813336247320327,-2.804722872073941,0.0,-0.6950724671872708,2.075069564208357,1.6683429785613324e-05,-7.9301670932364825,-8.995008909668707,0.0,3.715013513194365,1.2443937556423812,-7.155387393709134e-12,3.355263424681564,3.372147820100887,3.4207162193041283,3.408269743027851,-25.43278851863095,22.422019213666132,0.0,63.39676575627243,71.90951541339045,0.0
7.22,2.5539749546982726,1.067303515813929,1.0,-0.4593695944520274,0.10423105560062568,0.41538152891672586,-0.7781861269491783,3.0177295959884374,-2.9800439772729557,0.0,-0.6203415468190381,2.0986223567467155,1.6683429748920453e-05,-8.425875839737703,-8.532429416349993,0.0,3.757180264635984,1.1106023957019318,6.1173288656846125e-12,3.3558716235125776,3.370963166318574,3.4203241144461014,3.4092383028371813,-24.124875814510723,23.82360267436173,0.0,67.35964962943527,68.21147936486967,0.0
