t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
7.18,-1.3050723650950655,0.9652770738730369,1.0,0.969393078685875,0.10913382219911326,-0.04135144397798798,-0.21600214334369147,1.9311080785828914,-0.6824671698803235,0.0,-0.4238894950458349,-0.24061338955583197,0.0004077574602609421,-1.2839639841025199,-1.9536417513342417,0.0,0.18045808419543397,1.3765036629968586,-0.001601226207930545,2.1967793068784025,2.2128155633178275,2.2154691068727903,2.1990574386924444,-0.3220846584904722,4.991590607571707,0.0,11.85488004568436,-8.455587777118945,0.0
7.2,-1.2667073480244528,0.9512436010074977,1.0,0.9697493067828086,0.10455204455721155,-0.04264123832813883,-0.21641829120250428,1.9053798663651995,-0.7205530104495047,0.0,-0.41971155819570094,-0.2137874844733682,0.00037670878661996005,-1.2880989653096568,-1.8555107396707156,0.0,0.2359291862288726,1.3061368678583263,-0.0015042185934836805,2.1928621582077086,2.2080897219978914,2.2114810693571165,2.1959195615341662,-0.09458705709407433,4.821082594115856,0.0,10.902826356755924,-8.584106690960699,0.0
7.22,-1.2288574251474649,0.9364678094192519,1.0,0.9700901598902648,0.10007016291971635,-0.04368691783810663,-0.21680059360414228,1.8796132006182886,-0.7567104820428419,0.0,-0.41449773634396486,-0.18836465362305327,0.0003475683520145073,-1.2878712051521062,-1.7608112766556245,0.0,0.2841352802725905,1.236288826916554,-0.001410465620201029,2.1892039338266067,2.2036279211869467,2.2076587290073855,2.1929402569000103,0.11435048343783072,4.648645200363752,0.0,9.999062791647338,-8.649780093164313,0.0
7.24,-1.1915225174098605,0.9209875780146245,1.0,0.9704159574273515,0.09569486949926125,-0.04450409259520392,-0.21715143854958355,1.8538916888774253,-0.7910085201907523,0.0,-0.4083885759850449,-0.16432981346227563,0.0003202679607919867,-1.2836421823490618,-1.669569874210291,0.0,0.32555282008051023,1.1674168193309713,-0.0013202615515808813,2.185789710394641,2.199420507901038,2.2039990691616156,2.1901109987693514,0.3057028946990956,4.475461740258813,0.0,9.14439555034421,-8.659884108247883,0.0
7.26,-1.1547009445979928,0.9048394032168656,1.0,0.9707270516700858,0.0914315433243981,-0.04510791007352427,-0.21747307992029727,1.8282919049578443,-0.8235163635330307,0.0,-0.40151505902649953,-0.14165944238481967,0.00029473435395559536,-1.275753756804843,-1.5817907996179594,0.0,0.36066050955948503,1.0999083467638364,-0.0012338203859131591,2.182605058388632,2.195457541530742,2.2004987748703835,2.187423826638444,0.4804551541844102,4.302575050859888,0.0,8.339038973314779,-8.621188872974777,0.0
7.28,-1.1183895620798583,0.8880583971689656,1.0,0.9710238213857614,0.08728436267772892,-0.045512996555370076,-0.21776764102567361,1.8028837825824129,-0.8543031363446267,0.0,-0.39399862360101967,-0.12032292350829758,0.0002708907133907035,-1.2645280808232813,-1.4974587834543722,0.0,0.3899329323813483,1.0340864507454277,-0.0011512858632326678,2.1796360997942346,2.191728908006376,2.1971542662057257,2.1848713098719217,0.639591376982847,4.130897665667227,0.0,7.582707019908037,-8.539954719500436,0.0
7.3,-1.0825838896698086,0.8706782937579556,1.0,0.9713066660450018,0.08325641392662457,-0.0457334114648457,-0.21803711865737188,1.7777310087225058,-0.8834374831832026,0.0,-0.38595130128502747,-0.10028377938454579,0.00024865797158040576,-1.250267710757114,-1.4165415238741685,0.0,0.41383526583484986,0.9702151763441815,-0.0010727408848301007,2.1768695502710855,2.188224420575313,2.19396173259333,2.182446511777682,0.7840856523473866,3.961221977938856,0.0,6.874696279715854,-8.42193669671996,0.0
7.32,-1.0472782326604257,0.8527314614589031,1.0,0.9715760005969355,0.07934979591436946,-0.04578261326398432,-0.21828338753815402,1.7528914129810702,-0.91098725159819,0.0,-0.3774759499144615,-0.08150079705034971,0.0002279559395570209,-1.2332558858842635,-1.3389919890056636,0.0,0.43281898973102084,0.908505052362546,-0.0009982162718795429,2.1742927478194,2.184933907764693,2.190917167445196,2.18014295428703,0.9148944565580823,3.7942302443335842,0.0,6.213960622574185,-8.272395754055415,0.0
7.34,-1.0124657951321583,0.834248922077509,1.0,0.9718322507863885,0.075565719283545,-0.0456734356044377,-0.2185082050649581,1.7284173499775517,-0.9370192189037791,0.0,-0.36866656304429035,-0.06392904419125438,0.00020870426664616054,-1.2137569446421748,-1.2647505218785384,0.0,0.4473184950824993,0.849118482215596,-0.0009276988148523846,2.1718936698664053,2.181847289242121,2.1880164024598057,2.177954583895824,1.0329504772489313,3.630504310692586,0.0,5.599177749420479,-8.096115114888676,0.0
7.36,-0.9781387857062985,0.81526037454911,1.0,0.9720758489870409,0.07190460028288546,-0.04541807248751051,-0.21871321625773152,1.7043560722591096,-0.9615988591285654,0.0,-0.35960863902447876,-0.04752077907908262,0.00019082324670277595,-1.1920168515872347,-1.1937467543911702,0.0,0.4577484954942923,0.7921749618952568,-0.0008611385736691235,2.1696609405523293,2.1789546403838167,2.1852551410562113,2.1758757393328465,1.139157690830323,3.470534969263978,0.0,5.028808021610077,-7.89742056141125,0.0
7.38,-0.9442885159513171,0.7957942230282352,1.0,0.972307230520906,0.0683661487644181,-0.04502807125752755,-0.2188999588367123,1.6807500917641045,-0.9847901464011775,0.0,-0.35037959460568724,-0.03222625841589987,0.0001742344853879335,-1.1682638115322206,-1.125901338395092,0.0,0.46450214501835285,0.7377560611052714,-0.0007984554735059046,2.167583829847517,2.176246246421592,2.1826289905038494,2.173901121262765,1.2343875430501141,3.3147308803912168,0.0,4.501146026962047,-7.680203535291916,0.0
7.4,-0.9109054916874967,0.7758776085759622,1.0,0.9725268304321141,0.06494945021058933,-0.04451433233419502,-0.2190698683613268,1.6576375283053895,-1.0066553912047873,0.0,-0.34104920988101445,-0.017994448315984218,0.00015886144310406358,-1.1427089502182999,-1.061127503105897,0.0,0.4679497696806645,0.6859101210883126,-0.0007395451447556739,2.165652245972108,2.173712647072163,2.1801334924026965,2.1720257642051326,1.3194760924641211,3.1634270118886203,0.0,4.014365392686639,-7.447946126990267,0.0
7.42,-0.8779794974615687,0.7555364438217951,1.0,0.9727350806816174,0.06165304174282593,-0.043887114675366365,-0.21922428337357086,1.6350524439264906,-1.02725510612571,0.0,-0.3316800931830863,-0.004773644433602836,0.00014462986781700778,-1.115547043578458,-0.9993324488106253,0.0,0.4684381244966507,0.6366566375616232,-0.0006842841091132465,2.1638567224354577,2.1713446725600094,2.1777641512528585,2.170245010746169,1.3952219871091707,3.016892566314999,0.0,3.5665573838045344,-7.203747179518357,0.0
7.44,-0.8454996744825206,0.7347954500422194,1.0,0.9729324077289079,0.05847498215529888,-0.04315604604963805,-0.21936445049763456,1.6130251623173686,-1.0466478979257288,0.0,-0.32232815625528616,0.0074879922547331865,0.0001314681309330136,-1.0869572801346492,-0.9404185872918522,0.0,0.46629009431009005,0.5899903098380084,-0.0006325342896473102,2.1621884008532595,2.1691334719306496,2.175516460932008,2.168554488045748,1.4623851555694478,2.8753383804428276,0.0,3.1557638354419892,-6.9503488695109485,0.0
7.46,-0.813454592323106,0.7136781961594175,1.0,0.973119230467011,0.05541291609244543,-0.04233013728621168,-0.2194915294555905,1.5915825727626054,-1.0648903829784742,0.0,-0.3130430915841037,0.018841977235179424,0.00011930747902118809,-1.0571040433376448,-0.8842846395837838,0.0,0.46180476341478593,0.545884747684212,-0.0005841469269150801,2.1606390105545987,2.167070534523056,2.1733859289674515,2.166950086581208,1.5216861045678336,2.7389237927247123,0.0,2.780004962606524,-6.690163249746934,0.0
7.48,-0.7818323146996009,0.692207139220676,1.0,0.9732959584777383,0.05246413254794663,-0.04141779975565954,-0.21960659796620868,1.570748418337793,-1.0820371233227197,0.0,-0.3038688452083134,0.029339114948413424,0.00010808221291869723,-1.0261377027080192,-0.8308266016636848,0.0,0.4552577863069951,0.5042958358651921,-0.0005389659354995691,2.1592008458509406,2.1651477054282173,2.1713680985494626,2.1654279410299866,1.5738057259437237,2.6077629837903658,0.0,2.43730257524352,-6.425298343340819,0.0
7.5,-0.7506204596459922,0.6704036659718848,1.0,0.9734629905753168,0.04962561790825559,-0.04042686541826135,-0.21971065650040347,1.5505435682740627,-1.09814058079596,0.0,-0.29484407960037046,0.03902917519941669,9.772980486947615e-05,-0.9941954044755048,-0.7799385885058024,0.0,0.4469019990453904,0.4651647631353582,-0.0004968307424874779,2.15786674171126,2.1633571957135853,2.169458568282545,2.163984413163167,1.6193855262075125,2.4819308022627067,0.0,2.1256992025228483,-6.157583471572098,0.0
7.5200000000000005,-0.7198062543985514,0.6482881351871383,1.0,0.9736207136079744,0.046894103797218145,-0.039364608855416934,-0.2198046328724994,1.5309862745799618,-1.113251086917373,0.0,-0.2860026223514618,0.04796062688239233,8.81909635600097e-05,-0.9614018540511131,-0.7315135666208772,0.0,0.43696821818356435,0.42842072741337417,-0.00045757869159106235,2.1566300484698897,2.1616915881350116,2.1676530097146536,2.162616076607725,1.659028201654112,2.361468093735934,0.0,1.8432736008715338,-5.888593575808175,0.0
7.54,-0.6893765853036155,0.6258799204611256,1.0,0.9737695014887432,0.044266110001557855,-0.03823777077360798,-0.21988938665146984,1.5120924131485023,-1.1274168263878148,0.0,-0.27737389738623464,0.05618042269555663,7.940965531879826e-05,-0.927870084114137,-0.6854439848043224,0.0,0.4256661808513251,0.39398333277077674,-0.000421047004619049,2.1554846060889012,2.1601438390033376,2.1659471827160073,2.161319703325392,1.6932984911826094,2.2463865548665063,0.0,1.5881530872697338,-5.619672360385685,0.0
7.5600000000000005,-0.659318043055622,0.6031974532116854,1.0,0.9739097144285579,0.041737982771564486,-0.03705258253902994,-0.2199657133805946,1.493875709688512,-1.1406838322644042,0.0,-0.2689833362929887,0.06373382885969354,7.133308980669488e-05,-0.8937022033671389,-0.6416223123462825,0.0,0.41318558625124124,0.36176469642518955,-0.00038707440184618594,2.154424718403536,2.1587072768107007,2.1643369488074393,2.160092251655347,1.7227242474521944,2.1366731374177625,0.0,1.3585231043742003,-5.351954138864194,0.0
7.58,-0.6296169635647859,0.5802582656769594,1.0,0.974041698346644,0.03930592879869336,-0.035814791364131696,-0.22003434859767015,1.4763479509070365,-1.1530959910471692,0.0,-0.26085276808962476,0.0706642942367369,6.391167642603914e-05,-0.8589901221205223,-0.5999414934397184,0.0,0.39969720470662273,0.33167128559870585,-0.00035550240441049527,2.153445127697346,2.1573755981644243,2.162818282556279,2.1589308557713602,1.7477976747795423,2.0322940289767164,0.0,1.152634388398041,-5.08638431197455,0.0
7.6000000000000005,-0.6002594647445363,0.5570790337250959,1.0,0.9741657844351129,0.03696604517323069,-0.03452968582482932,-0.22009597165102818,1.4595191814364612,-1.1646950560845586,0.0,-0.2530007863679754,0.07701335365274585,5.7098957765859895e-05,-0.82381625182833,-0.560295325976538,0.0,0.38535402603590563,0.3036055049981917,-0.00032617633527708134,2.152540989881033,2.1561428615179925,2.1613872811727894,2.157832816412273,1.7689766892469228,1.9331982381073483,0.0,0.9688080753308737,-4.8237384430249755,0.0
7.62,-0.5712314794984871,0.5336756193247489,1.0,0.9742822888566043,0.034714345621872235,-0.03320212143918555,-0.2201512093092357,1.4433978870491413,-1.1755206678628027,0.0,-0.24544309327245645,0.08282056064714169,5.0851525332891966e-05,-0.7882541765227774,-0.522578772361854,0.0,0.37029242370016646,0.27746705592787274,-0.00029894610660032017,2.151707850490082,2.155003479134839,2.16004017244807,2.1567955927518025,1.7866863628564638,1.8393208120774214,0.0,0.8054390467602071,-4.5646399266126,0.0
7.640000000000001,-0.5425187851754478,0.5100631125517933,1.0,0.9743915125556889,0.032546783317988645,-0.0318365460850465,-0.22020063916452062,1.4279911647361037,-1.1856103798911102,0.0,-0.23819282019654203,0.08812344528991223,4.512892176865204e-05,-0.7523692948002111,-0.4866882094144722,0.0,0.35463331579916324,0.2531540877876423,-0.00027366677935944383,2.150941621661367,2.153952207668103,2.1587733211796856,2.155816795287463,1.80132041926055,1.750585715131449,0.0,0.6609977837748602,-4.309576270243743,0.0
7.66,-0.5141070297492625,0.4862558730320971,1.0,0.9744937411665436,0.030459270547405604,-0.030437025075763156,-0.2202447928317279,1.4133048802472135,-1.1949996890304748,0.0,-0.2312608254165576,0.09295749311681982,3.989353371211101e-05,-0.7162194316090438,-0.4525216238675671,0.0,0.33848330767402846,0.23056416211326008,-0.0002501989553836681,2.1502385602065823,2.1529841376918784,2.157583234232264,2.1548941796381813,1.8132427536557723,1.6669083946985634,0.0,0.5340309665540042,-4.058914026833807,0.0
7.68,-0.4859817549681556,0.46226757074192587,1.0,0.974589245001126,0.028447695500441406,-0.029007265749997804,-0.2202841589460263,1.3993438136999792,-1.203722069238723,0.0,-0.22465596915647124,0.09735614162829755,3.511047826476989e-05,-0.6798554195928328,-0.419978759444238,0.0,0.3219358044236037,0.20959504837439746,-0.00022840901260558905,2.1495952468620785,2.152094682473954,2.1564665643793814,2.154025641154254,1.8227889538887194,1.588198062019325,0.0,0.42316102849273607,-3.812912429881289,0.0
7.7,-0.458128416706166,0.4381112261069977,1.0,0.9746782791036845,0.026507936447373228,-0.02755064146407169,-0.22031918596368363,1.386111793864835,-1.2118090078187145,0.0,-0.2183853667785364,0.10135079117083176,3.0747486211002255e-05,-0.6433216501608323,-0.38896122096412256,0.0,0.3050720842889182,0.19014536975427987,-0.000208169223311341,2.1490085667656835,2.1512795662414286,2.155420113068627,2.1532092102526117,1.8302678037300708,1.5143597125337376,0.0,0.32708484720579944,-3.571735793146029,0.0
7.72,-0.4305324027370835,0.41379924935835766,1.0,0.9747610833589483,0.02463587353996103,-0.026070214903692927,-0.22035028477106147,1.3736118217276592,-1.2192900433607303,0.0,-0.21245462095158224,0.1049708273722458,2.677478380580002e-05,-0.6066565948043007,-0.35937254044320754,0.0,0.2879623265637815,0.17211511580103867,-0.0001893577539931017,2.148475691185136,2.1505348121519914,2.154440832246943,2.152443048404444,1.8359627526740971,1.4452959100621263,0.0,0.24457173052000336,-3.335464743570884,0.0
7.74,-0.4031790481394547,0.3893434791184905,1.0,0.9748378826427329,0.022827398466604705,-0.024568760656587814,-0.22037783110757692,1.3618461839170428,-1.2261928046646253,0.0,-0.2068680337524813,0.10824365262738603,2.316497549578961e-05,-0.5698932974596591,-0.3311182096824554,0.0,0.2706665896846622,0.1554060376415936,-0.00017185859843811893,2.1479940605035446,2.149856730151336,2.1535258253772516,2.151725444711321,1.8401333395595043,1.3809083573884502,0.0,0.17446083358725217,-3.104106360551059,0.0
7.76,-0.3760536485296427,0.3647552202045072,1.0,0.9749088870049786,0.021078422173496394,-0.023048787008889564,-0.2204021678087776,1.3508165565654169,-1.2325430500128116,0.0,-0.20162879972692282,0.11119472443191548,1.9892928911270473e-05,-0.533059838947784,-0.30410568340347544,0.0,0.25323573689881584,0.1399219401434934,-0.00015556141398863875,2.147561368450772,2.1492419048685947,2.1526723477693945,2.1510548130166436,1.8430165598285626,1.3210992743672394,0.0,0.11565812345225246,-2.8776032969767043,0.0
7.78,-0.34914147130873396,0.34004528064700845,1.0,0.974974291876412,0.019384880849052592,-0.021512556946464336,-0.22042360687590176,1.340524100150663,-1.238364706242174,0.0,-0.1967391809704628,0.11384759863547031,1.6935663347915266e-05,-0.4961797747002915,-0.2782443565821734,0.0,0.23571230847110602,0.12556888402310284,-0.0001403613287502027,2.1471755475582524,2.148687183673521,2.1518778063418993,2.1504296895087873,1.8448281683876377,1.26577260315733,0.0,0.0671329896878099,-2.6558419581831645,0.0
7.8,-0.322427765098467,0.3152240079336169,1.0,0.9750342782910839,0.017742740354206976,-0.019962108358009642,-0.22044243137837907,1.3309695458391644,-1.2436799071322158,0.0,-0.19220066530161284,0.11622397593427382,1.4272242989847713e-05,-0.45927254712585575,-0.2534455192545253,0.0,0.21813134039783688,0.11225530977218984,-0.00012615867879994976,2.1468347558048007,2.1481896649993586,2.1511397589217593,2.1498487307795506,1.8457639118436315,1.214835058666615,0.0,0.027914583942275972,-2.4386598144078455,0.0
7.82,-0.29589776753112496,0.29030132449511153,1.0,0.9750890131180052,0.01614799926698309,-0.018399273450041238,-0.22045889719568748,1.3221532738230115,-1.2485090306887168,0.0,-0.18801410858626005,0.11834375014677762,1.188367545696561e-05,-0.422353874078375,-0.22962229172187143,0.0,0.2005211308218957,0.09989209392165105,-0.00011285872701196666,2.146537364414309,2.1477466870118533,2.1504559131834076,2.149310712310796,1.8460006854053077,1.1681970407931752,0.0,-0.002912042710124352,-2.225851920880329,0.0
7.84,-0.26953671154889813,0.26528676246005545,1.0,0.9751386492959675,0.014596690696307233,-0.01682569739509772,-0.22047323460484097,1.3140753841140322,-1.2528707349574875,0.0,-0.18417986224446967,0.12022505701683382,9.752816486105096e-06,-0.3854361149702528,-0.20668954276623475,0.0,0.18290395581222751,0.0883925471821978,-0.00010037133741658006,2.1462819467617327,2.147355816691373,2.1498241253185744,2.14881452736654,1.8456976109908014,1.125773423586443,0.0,-0.026209948006305384,-2.01717671752717,0.0
7.86,-0.24332983035914157,0.24018949771048587,1.0,0.9751833260664158,0.013084883007340122,-0.015242856243877483,-0.22048564971955717,1.3067357602257865,-1.256781992052114,0.0,-0.18069788692640593,0.12188432246635905,7.864281050635243e-06,-0.34852861613246366,-0.18456379319778826,0.0,0.16529673714132942,0.07767236275702388,-8.861065266380606e-05,2.1460672683400923,2.147014839375865,2.1492423985235303,2.148359186276561,1.8449970341048738,1.0874842350375906,0.0,-0.04279440646160171,-1.8123611776667266,0.0
7.88,-0.2172623611837918,0.21501838327724,1.0,0.9752231691999421,0.011608679588808957,-0.013652074139849821,-0.22049632578686118,1.3001341261422412,-1.2602581201233514,0.0,-0.1775678532913206,0.12333630937817096,6.204361529338798e-06,-0.31163803706346216,-0.16316310679622664,0.0,0.14771166481856723,0.0676495223349588,-7.749472961793681e-05,2.145892277739782,2.1467217488041044,2.148708881381202,2.1479438161001694,1.844025437870746,1.0532552398495707,0.0,-0.05343708057366059,-1.611105372186056,0.0
7.9,-0.19131954793344746,0.18978198211843145,1.0,0.9752582912125837,0.010164217781926737,-0.012054539881339444,-0.22050542434652776,1.2942700969386913,-1.2633128130367008,0.0,-0.1747892307602339,0.12459416212839661,4.760952922922891e-06,-0.2747686592344067,-0.14240697047378365,0.0,0.13015677780729706,0.058244166209804604,-6.694517602485843e-05,2.145756098590357,2.14647473768381,2.1482218662112817,2.1475676606656924,1.8428942732481723,1.0230184362372878,0.0,-0.058870226878043996,-1.4130865126735768,0.0
7.92,-0.16548664292972867,0.16448859932899285,1.0,0.9752887915686744,0.00874766708055397,-0.010451322881392526,-0.22051308625836963,1.2891432233870088,-1.265958167559115,0.0,-0.17236136504521374,0.12566944821070086,3.5234854571929587e-06,-0.237922679132457,-0.12221616527919413,0.0,0.11263650637401978,0.049378433327468274,-5.6886785492469595e-05,2.1456580224154562,2.1462721888032332,2.147779787454446,2.1472300809830362,1.841700704965532,0.9967124765693838,0.0,-0.05979091544956838,-1.217962533950725,0.0
7.94,-0.13974890779316493,0.1391463138328129,1.0,0.9753147568674853,0.007355226703284799,-0.00884338858004462,-0.22051943260194512,1.2847530308435866,-1.2682047078862932,0.0,-0.17028354518380584,0.12657219640133846,2.4828648212317115e-06,-0.20110048722940044,-0.10251262967750938,0.0,0.09515217990964664,0.04097627622265121,-4.7247157880275954e-05,2.1455975023512672,2.1461126666951773,2.1473812201521105,2.146930556032358,1.8405282730605923,0.9742830204838908,0.0,-0.05686524740865612,-1.0253752734966723,0.0
7.96,-0.11409161360827297,0.11376300961213036,1.0,0.9753362610113282,0.005983122630147839,-0.007231613367094179,-0.22052456545279403,1.2810990526845962,-1.2700614073690684,0.0,-0.1685550607312522,0.1273109310084039,1.6314197506541415e-06,-0.1643009345622897,-0.08321931637937396,0.0,0.07770250408413726,0.03296325525894428,-3.7956314244142874e-05,2.1455741476804726,2.1459949098572184,2.147024878578501,2.1466686839333873,1.8394474701813919,0.9556830279883786,0.0,-0.050732560048456,-0.8349533024711161,0.0
7.98,-0.08850004047248934,0.08834640653139261,1.0,0.9753533653532024,0.004627604189589563,-0.005616799076260219,-0.22052856853882694,1.2781808585194903,-1.2715357073214257,0.0,-0.16717524968338318,0.12789270183013307,9.628574123899704e-07,-0.12752158860790536,-0.06426004385389256,0.0,0.06028401138123418,0.025266315969835196,-2.89463190019702e-05,2.1455877191346446,2.1459178235256906,2.1467096150780702,2.1464441835035584,1.838516234962699,0.9408729989871842,0.0,-0.04200961344035087,-0.6463144604705298,0.0
8.0,-0.0629594765313922,0.06290409081496807,1.0,0.9753661188223962,0.003284940275358871,-0.003999687113794125,-0.22053150777998712,1.2759980773801194,-1.2726335328141722,0.0,-0.16614353762265607,0.1283231095193851,4.722262951357655e-07,-0.0907589801256404,-0.045559343540670164,0.0,0.042891489017410356,0.01781355292571618,-2.015089596173105e-05,2.1456381249192096,2.1458804729983725,2.1464344191575218,2.146256896214281,1.837780361880085,0.9298211646591459,0.0,-0.031294755885286324,-0.4590681438521544,0.0
8.02,-0.03745521659898328,0.03744354523977609,1.0,0.9753745580267943,0.0019514152678165408,-0.002380972286306606,-0.22053343171378847,1.2745504160494128,-1.2733593053775467,0.0,-0.16545946849827275,0.12860632611493922,1.558868893205569e-07,-0.054008842634965235,-0.027042303677934504,0.0,0.025518388384182522,0.010533963077291597,-1.150505678130609e-05,2.1457254174166502,2.1458820774960996,2.1461984168794483,2.146106788557399,1.837273828006753,0.9225036351330362,0.0,-0.019172068427353438,-0.272817395462688,0.0
8.040000000000001,-0.011972560458882838,0.011972179105280822,1.0,0.9753787073309143,0.0006233247300513431,-0.0007613163938524327,-0.2205343718088045,1.2738376726603424,-1.2737159525535906,0.0,-0.16512272736894326,0.12874511055649815,1.1489931306960313e-08,-0.017266346185368604,-0.008634410584175467,0.0,0.008157220126062126,0.003357191253100522,-2.9446961062815622e-06,2.145849790524152,2.1459220045521876,2.1460008706016045,2.1459939548353826,1.837019037070514,0.9189045069684085,0.0,-0.006215490894038389,-0.08716084194441256,0.0
8.06,0.013503189059985736,-0.013502641955674579,1.0,0.9753785789089746,-0.0007030290540192665,0.0008586383447547964,-0.22053434266764738,1.273859745662804,-1.2737049142551968,0.0,-0.1651331553540018,0.12874081905108264,3.796229677779808e-08,0.0194736729306472,0.009738611830272297,0.0,-0.009200061030478768,-0.0037867297386334764,5.593772080924448e-06,2.146011577584204,2.1459997649157394,2.145841179105437,2.1459186203887444,1.8370269811411566,0.9190159330397982,0.0,0.0070070663768368804,0.09830547651954318,0.0
8.08,0.03898672814131952,-0.038973566261061465,1.0,0.9753741727725398,-0.0020313416346626387,0.0024782559668026084,-0.22053334212043774,1.2746166382230952,-1.2733261459038288,0.0,-0.165490756956532,0.12859341020569878,2.3550050785598603e-07,0.05621648487670411,0.028150963588368633,0.0,-0.026561677494024716,-0.010967642198672634,1.4173799508826902e-05,2.1462112498659307,2.1461150079539335,2.145718878155108,2.1458811452772237,1.837297320182639,0.9228381565350365,0.0,0.01992961978284282,0.28398634010240853,0.0
8.1,0.0644927540819479,-0.06443322639425489,1.0,0.9753654767725326,-0.003365310980903915,0.0040968934727555785,-0.22053135120922102,1.2761084580878201,-1.2725781183322806,0.0,-0.16619569983841764,0.1283014448845701,6.055719816238606e-07,0.09296723974244961,0.046676930500311326,0.0,-0.04393565203099914,-0.018255527574825847,2.2859088105489883e-05,2.1464494155565776,2.1462675175387678,2.145633641528096,2.1458820284290576,1.837818379589958,0.930379509906405,0.0,0.03198401264233949,0.47028560351930965,0.0
8.120000000000001,0.0900359673442886,-0.08987420948432287,1.0,0.9753524665756356,-0.004708642031539246,0.005713887497483032,-0.2205283340632413,1.2783354129112308,-1.2714578144528965,0.0,-0.1672483070460474,0.12786208079320754,1.1509238101673077e-06,0.12973074014411945,0.0653910456465362,0.0,-0.06132942879160941,-0.02572076937078782,3.171397948776634e-05,2.1467268192221347,2.1464572084018396,2.1455852825582826,2.1459219122748596,1.8385670657069646,0.9416563787486507,0.0,0.04259581206686913,0.6576044273286593,0.0
8.14,0.11563107346972779,-0.11528902738744093,1.0,0.975335105615338,-0.006065051148982873,0.0073285408777047124,-0.2205242376644378,1.2812978010122105,-1.2699607227057363,0.0,-0.16864904160042976,0.12727106183269996,1.8755992216448292e-06,0.16651121131430194,0.08436824978084362,0.0,-0.07874948802526205,-0.03343441274372139,4.0803818337039255e-05,2.1470443416963803,2.146684122941497,2.145573756232764,2.1460015878809733,1.8395086991980052,0.9566931297130827,0.0,0.05118019651570796,0.8463394429724083,0.0
8.16,0.1412927847609284,-0.1406700867053177,1.0,0.9753133450181267,-0.007438270410939007,0.008940109048103759,-0.22051899150198853,1.2849959974942409,-1.268080827315567,0.0,-0.17039848328496532,0.1265227023135481,2.7849616497343773e-06,0.20331206703578142,0.10368404991822244,0.0,-0.09620095029131137,-0.04146841856075556,5.019535085949711e-05,2.14740300035579,2.1469484284671543,2.145599161883469,2.146122000598139,1.8405967660325717,0.9755220006941976,0.0,0.05713782874885809,1.0368808075906084,0.0
8.18,0.16703582163933825,-0.16600965857717565,1.0,0.975287123505569,-0.008832051672557512,0.01054778619920353,-0.22051250711418213,1.2894304356287323,-1.26581059540171,0.0,-0.1724972973797857,0.12560986616411812,3.885726549547868e-06,0.2401356697684386,0.12341467532776176,0.0,-0.11368716615767771,-0.04989590938388744,5.995710263844876e-05,2.147803949738256,2.147250414867304,2.145661746516097,2.146284256236958,1.841772585747803,0.9981829506369029,0.0,0.059850710105458116,1.2296101036798412,0.0
8.2,0.19287491358194014,-0.1912998481829649,1.0,0.9752563672733024,-0.01025017032847972,0.012150691131067324,-0.2205046775153663,1.2946015833690092,-1.2631409610009225,0.0,-0.17494619501040581,0.124523941320971,5.186000735367402e-06,0.27698308331090604,0.14363723008901075,0.0,-0.1312092871335574,-0.058791404789186597,7.015975983666036e-05,2.1482484824603785,2.1475904926868252,2.1457619088198654,2.1464896277833256,1.842964896588514,1.0247234654011348,0.0,0.05867801376223969,1.4248980373329687,0.0
8.22,0.21882479953821982,-0.21653256389678424,1.0,0.9752209898482435,-0.011696428699978965,0.013747852738186588,-0.22049537650519505,1.3005099148289971,-1.2600613060811323,0.0,-0.177745884694557,0.1232548095437919,6.695329429543245e-06,0.3138538163302327,0.16442984128945726,0.0,-0.14876581383789222,-0.06823104294849114,8.087654459671724e-05,2.1487380303868253,2.147969191602934,2.145900203902443,2.1467395626616335,1.8440893570994672,1.0551983151791018,0.0,0.05295189690923424,1.623101887112016,0.0
8.24,0.24490022772472073,-0.24169948603127855,1.0,0.9751808919256336,-0.013174658967256654,0.01533819506265618,-0.22048445785687915,1.3071558765272269,-1.2565594386432348,0.0,-0.18089701459182186,0.12179081196338191,8.424750934114735e-06,0.35074555508453903,0.18587180184101992,0.0,-0.1663521173219551,-0.07829278509484672,9.218361270283727e-05,2.1492741660018315,2.1483871592900354,2.1460773487956946,2.147035690551946,1.8450479637711297,1.0896692579817733,0.0,0.04197329466687777,1.824562653590231,0.0
8.26,0.2711159546902397,-0.26679203511594346,1.0,0.9751359611879128,-0.014688725560849858,0.01692052185496563,-0.220471754380644,1.314539848163214,-1.2526215680297743,0.0,-0.18440010487782127,0.12011871074176701,1.0386858763464235e-05,0.3876538836564706,0.20804370677364492,0.0,-0.1839599294921196,-0.0890565990479028,0.00010416040560155132,2.1498586039302734,2.148845160664567,2.146294228780181,2.1473798317625916,1.8457283844309686,1.1282046826893277,0.0,0.025007702120274478,2.029601857280685,0.0
