# timestamp vx vy vz
314.838 -1.64812883187675 -1.00766986151173 0.00526225519928655
314.858 -1.66987396501094 -0.986762758267549 0.00535227515219409
314.878 -1.69207574401812 -0.964532112728009 0.00543855283431452
314.898 -1.71469301276139 -0.940918678686451 0.00552084980021231
314.918 -1.73767994014578 -0.915861640923691 0.00559933791040201
314.938 -1.7609859799644 -0.88929869521987 0.00567453219977288
314.958 -1.78455542920588 -0.861166928484842 0.00574655243024838
314.978 -1.80832698636172 -0.831403698888553 0.00581438464343709
314.998 -1.83223371127248 -0.799946715872901 0.00587581402906548
315.018 -1.85620302512774 -0.766734040151728 0.00592742492496973
315.038 -1.8801566381445 -0.731704150006294 0.00596472900468843
315.058 -1.90400975402959 -0.694796670535411 0.00598357534097379
315.078 -1.92767027444194 -0.655953102905572 0.00598156046930163
315.098 -1.95103872667105 -0.615116890646428 0.00595815657545748
315.118 -1.97400826363698 -0.572233419650779 0.00591471149554113
315.138 -1.99646460107186 -0.527250237331471 0.00585427549171725
315.158 -2.01828532651699 -0.480119463347205 0.00577969578549085
315.178 -2.03933920831983 -0.430800200328344 0.00569171109097825
315.198 -2.05948613281561 -0.379258753033809 0.00558877839066541
315.218 -2.0785771043273 -0.325468628351075 0.00546707293540488
315.238 -2.0964543728075 -0.269410657420757 0.00532065531571295
315.258 -2.11295283789948 -0.211074339006999 0.00514330924610146
315.278 -2.12790145299809 -0.150459182867886 0.0049303793493932
315.298 -2.14112335289177 -0.0875748318800177 0.00467893822802748
315.318 -2.15243585376243 -0.022441062038503 0.00438778646405774
315.338 -2.16165057275418 0.044911877557196 0.00405737323748432
315.358 -2.16857474322808 0.114439524859089 0.00368892312791682
315.378 -2.17301253001695 0.186079465026489 0.00328356291623718
315.398 -2.17476514899405 0.259750990440166 0.00284224220292809
315.418 -2.173630867073 0.335355100702361 0.00236573340807117
315.438 -2.1694053319168 0.412774429170444 0.00185471616549135
315.458 -2.16188519873651 0.491872434827304 0.00131070565823284
315.478 -2.15087175708986 0.572492594151728 0.000736980954052127
315.498 -2.13617126059024 0.654458327652071 0.000138669399553509
315.518 -2.11759492690674 0.737572999866261 -0.000477253379815135
315.538 -2.09495950204273 0.821619896455062 -0.00110214528203321
315.558 -2.06809346740089 0.906361972228088 -0.00172769755354137
